Time,Displacement,Force
(s),(mm),(N)
"0.0000","0.0120","-0.0582"
"0.0440","0.0126","-0.0326"
"0.0520","0.0133","-0.0059"
"0.0600","0.0145","0.0204"
"0.0830","0.0175","0.0454"
"0.1000","0.0193","0.0722"
"0.1060","0.0203","0.0994"
"0.1110","0.0215","0.1310"
"0.1150","0.0228","0.1615"
"0.1180","0.0239","0.1871"
"0.1210","0.0251","0.2145"
"0.1240","0.0264","0.2432"
"0.1270","0.0279","0.2725"
"0.1300","0.0295","0.3021"
"0.1330","0.0311","0.3318"
"0.1360","0.0328","0.3611"
"0.1390","0.0346","0.3897"
"0.1420","0.0364","0.4172"
"0.1450","0.0382","0.4435"
"0.1480","0.0400","0.4686"
"0.1520","0.0425","0.4996"
"0.1560","0.0449","0.5276"
"0.1610","0.0478","0.5579"
"0.1670","0.0513","0.5871"
"0.1750","0.0557","0.6146"
"0.1880","0.0621","0.6410"
"0.2020","0.0684","0.6662"
"0.2140","0.0735","0.6924"
"0.2260","0.0785","0.7179"
"0.2390","0.0838","0.7432"
"0.2520","0.0889","0.7695"
"0.2630","0.0932","0.7964"
"0.2720","0.0967","0.8221"
"0.2810","0.1004","0.8496"
"0.2900","0.1041","0.8752"
"0.3010","0.1088","0.9016"
"0.3150","0.1146","0.9279"
"0.3290","0.1203","0.9546"
"0.3400","0.1248","0.9814"
"0.3500","0.1289","1.0089"
"0.3600","0.1331","1.0350"
"0.3730","0.1384","1.0604"
"0.3920","0.1457","1.0867"
"0.4060","0.1509","1.1137"
"0.4160","0.1549","1.1392"
"0.4260","0.1590","1.1660"
"0.4370","0.1637","1.1926"
"0.4500","0.1691","1.2181"
"0.4650","0.1750","1.2433"
"0.4770","0.1797","1.2692"
"0.4870","0.1838","1.2952"
"0.4980","0.1883","1.3210"
"0.5150","0.1952","1.3469"
"0.5330","0.2020","1.3726"
"0.5470","0.2073","1.3978"
"0.5580","0.2117","1.4241"
"0.5680","0.2158","1.4504"
"0.5800","0.2208","1.4771"
"0.5940","0.2267","1.5033"
"0.6070","0.2320","1.5301"
"0.6190","0.2369","1.5562"
"0.6320","0.2422","1.5822"
"0.6490","0.2489","1.6082"
"0.6690","0.2566","1.6346"
"0.6820","0.2617","1.6616"
"0.6930","0.2662","1.6873"
"0.7070","0.2719","1.7132"
"0.7240","0.2786","1.7385"
"0.7370","0.2836","1.7636"
"0.7490","0.2885","1.7909"
"0.7600","0.2931","1.8183"
"0.7730","0.2986","1.8445"
"0.8050","0.3107","1.8707"
"0.8200","0.3163","1.8973"
"0.8300","0.3203","1.9224"
"0.8390","0.3241","1.9476"
"0.8490","0.3284","1.9735"
"0.8640","0.3346","1.9989"
"0.8830","0.3420","2.0243"
"0.8970","0.3475","2.0494"
"0.9120","0.3536","2.0758"
"0.9300","0.3608","2.1016"
"0.9470","0.3673","2.1266"
"0.9610","0.3728","2.1527"
"0.9730","0.3776","2.1788"
"0.9870","0.3833","2.2048"
"1.0030","0.3899","2.2307"
"1.0160","0.3952","2.2559"
"1.0300","0.4010","2.2822"
"1.0460","0.4076","2.3085"
"1.0690","0.4165","2.3338"
"1.0860","0.4230","2.3605"
"1.0980","0.4278","2.3859"
"1.1110","0.4332","2.4118"
"1.1270","0.4397","2.4369"
"1.1470","0.4475","2.4628"
"1.1600","0.4527","2.4879"
"1.1710","0.4573","2.5136"
"1.1840","0.4628","2.5392"
"1.2090","0.4726","2.5644"
"1.2290","0.4801","2.5908"
"1.2420","0.4853","2.6165"
"1.2540","0.4903","2.6427"
"1.2680","0.4961","2.6689"
"1.2830","0.5021","2.6941"
"1.2980","0.5082","2.7207"
"1.3150","0.5152","2.7464"
"1.3370","0.5239","2.7717"
"1.3570","0.5315","2.7981"
"1.3700","0.5366","2.8239"
"1.3820","0.5416","2.8493"
"1.3960","0.5473","2.8757"
"1.4140","0.5546","2.9020"
"1.4290","0.5606","2.9274"
"1.4430","0.5665","2.9534"
"1.4620","0.5741","2.9786"
"1.4900","0.5846","3.0045"
"1.5030","0.5896","3.0299"
"1.5140","0.5941","3.0556"
"1.5260","0.5992","3.0812"
"1.5450","0.6069","3.1063"
"1.5650","0.6146","3.1326"
"1.5780","0.6200","3.1597"
"1.5920","0.6258","3.1847"
"1.6200","0.6367","3.2101"
"1.6400","0.6442","3.2352"
"1.6520","0.6490","3.2609"
"1.6640","0.6539","3.2872"
"1.6780","0.6598","3.3126"
"1.6940","0.6663","3.3383"
"1.7100","0.6728","3.3636"
"1.7270","0.6797","3.3901"
"1.7480","0.6880","3.4159"
"1.7690","0.6961","3.4423"
"1.7820","0.7014","3.4694"
"1.7950","0.7069","3.4944"
"1.8120","0.7140","3.5200"
"1.8320","0.7219","3.5458"
"1.8470","0.7279","3.5728"
"1.8620","0.7340","3.5991"
"1.8890","0.7443","3.6247"
"1.9080","0.7514","3.6510"
"1.9210","0.7567","3.6761"
"1.9330","0.7618","3.7019"
"1.9470","0.7678","3.7273"
"1.9680","0.7761","3.7529"
"1.9840","0.7825","3.7796"
"2.0000","0.7891","3.8051"
"2.0250","0.7990","3.8304"
"2.0470","0.8073","3.8554"
"2.0600","0.8125","3.8826"
"2.0720","0.8174","3.9090"
"2.0870","0.8237","3.9347"
"2.1050","0.8311","3.9609"
"2.1210","0.8376","3.9865"
"2.1400","0.8453","4.0118"
"2.1690","0.8564","4.0378"
"2.1830","0.8619","4.0647"
"2.1950","0.8668","4.0915"
"2.2110","0.8734","4.1168"
"2.2360","0.8831","4.1420"
"2.2520","0.8895","4.1682"
"2.2640","0.8945","4.1948"
"2.2820","0.9021","4.2204"
"2.3130","0.9137","4.2457"
"2.3270","0.9191","4.2725"
"2.3390","0.9241","4.2982"
"2.3540","0.9304","4.3233"
"2.3780","0.9399","4.3487"
"2.3940","0.9462","4.3753"
"2.4090","0.9523","4.4018"
"2.4280","0.9600","4.4269"
"2.4500","0.9685","4.4523"
"2.4660","0.9749","4.4775"
"2.4810","0.9810","4.5034"
"2.5000","0.9887","4.5290"
"2.5160","0.9952","4.5548"
"2.5300","1.0010","4.5804"
"2.5460","1.0076","4.6054"
"2.5770","1.0197","4.6313"
"2.5940","1.0263","4.6580"
"2.6090","1.0325","4.6845"
"2.6290","1.0405","4.7101"
"2.6490","1.0482","4.7353"
"2.6630","1.0539","4.7623"
"2.6750","1.0589","4.7875"
"2.6990","1.0688","4.8127"
"2.7280","1.0796","4.8387"
"2.7410","1.0848","4.8645"
"2.7530","1.0898","4.8896"
"2.7700","1.0968","4.9153"
"2.7890","1.1044","4.9410"
"2.8060","1.1113","4.9663"
"2.8260","1.1195","4.9923"
"2.8520","1.1295","5.0186"
"2.8670","1.1354","5.0455"
"2.8810","1.1411","5.0711"
"2.8990","1.1484","5.0974"
"2.9180","1.1561","5.1229"
"2.9330","1.1623","5.1490"
"2.9490","1.1690","5.1749"
"2.9760","1.1795","5.2005"
"2.9960","1.1870","5.2262"
"3.0100","1.1926","5.2519"
"3.0240","1.1985","5.2777"
"3.0510","1.2093","5.3033"
"3.0680","1.2158","5.3283"
"3.0820","1.2215","5.3538"
"3.1000","1.2289","5.3796"
"3.1320","1.2411","5.4058"
"3.1470","1.2469","5.4325"
"3.1610","1.2527","5.4583"
"3.1780","1.2598","5.4837"
"3.1960","1.2672","5.5097"
"3.2120","1.2737","5.5350"
"3.2300","1.2809","5.5602"
"3.2610","1.2929","5.5862"
"3.2770","1.2992","5.6121"
"3.2910","1.3049","5.6374"
"3.3060","1.3111","5.6636"
"3.3240","1.3184","5.6887"
"3.3400","1.3250","5.7154"
"3.3540","1.3309","5.7415"
"3.3930","1.3460","5.7669"
"3.4130","1.3535","5.7936"
"3.4250","1.3584","5.8199"
"3.4370","1.3635","5.8450"
"3.4590","1.3724","5.8703"
"3.4780","1.3799","5.8965"
