Time,Displacement,Force
"36.9690","14.7634","20.9489"
"37.0290","14.7874","20.9742"
"37.0730","14.8055","20.9993"
"37.1390","14.8314","21.0246"
"37.1900","14.8517","21.0503"
"37.2660","14.8816","21.0755"
"37.2980","14.8952","21.1008"
"37.3770","14.9267","21.1259"
"37.4160","14.9422","21.1511"
"37.4720","14.9651","21.1763"
"37.5400","14.9915","21.2017"
"37.5900","15.0118","21.2269"
"37.6670","15.0419","21.2522"
"37.6980","15.0546","21.2778"
"37.7460","15.0745","21.3032"
"37.8180","15.1028","21.3286"
"37.8660","15.1224","21.3540"
"37.9430","15.1526","21.3793"
"37.9650","15.1618","21.4047"
"38.0380","15.1914","21.4298"
"38.0940","15.2133","21.4548"
"38.1510","15.2366","21.4804"
"38.2120","15.2607","21.5058"
"38.2740","15.2857","21.5313"
"38.3410","15.3120","21.5566"
"38.3810","15.3282","21.5816"
"38.4280","15.3469","21.6070"
"38.4960","15.3739","21.6326"
"38.5490","15.3953","21.6583"
"38.6170","15.4225","21.6837"
"38.6500","15.4360","21.7088"
"38.7170","15.4629","21.7338"
"38.7680","15.4827","21.7593"
"38.8260","15.5064","21.7848"
"38.8930","15.5328","21.8098"
"38.9380","15.5513","21.8352"
"38.9840","15.5702","21.8604"
"39.0540","15.5973","21.8856"
"39.1030","15.6170","21.9111"
"39.1760","15.6457","21.9367"
"39.2160","15.6621","21.9619"
"39.2910","15.6919","21.9870"
"39.3230","15.7048","22.0123"
"39.3810","15.7287","22.0379"
"39.4450","15.7535","22.0636"
"39.4880","15.7713","22.0744"
