Time,Displacement,Force
"0.8770","0.3575","39.1182"
"0.8780","0.3579","39.1577"
"0.8790","0.3583","39.1967"
"0.8800","0.3587","39.2352"
"0.8810","0.3591","39.2734"
"0.8820","0.3595","39.3112"
"0.8830","0.3599","39.3486"
"0.8840","0.3603","39.3856"
"0.8850","0.3607","39.4223"
"0.8860","0.3611","39.4587"
"0.8870","0.3615","39.4949"
"0.8880","0.3618","39.5307"
"0.8890","0.3622","39.5663"
"0.8900","0.3626","39.6016"
"0.8910","0.3630","39.6369"
"0.8920","0.3634","39.6719"
"0.8930","0.3638","39.7069"
"0.8940","0.3642","39.7419"
"0.8950","0.3645","39.7768"
"0.8960","0.3649","39.8117"
"0.8970","0.3653","39.8467"
"0.8980","0.3657","39.8818"
"0.8990","0.3661","39.9170"
"0.9000","0.3665","39.9522"
"0.9010","0.3668","39.9877"
"0.9020","0.3672","40.0232"
"0.9030","0.3676","40.0590"
"0.9040","0.3680","40.0950"
"0.9050","0.3684","40.1313"
"0.9060","0.3687","40.1678"
"0.9070","0.3691","40.2046"
"0.9080","0.3695","40.2418"
"0.9090","0.3699","40.2792"
"0.9100","0.3703","40.3169"
"0.9110","0.3707","40.3550"
"0.9120","0.3711","40.3934"
"0.9130","0.3714","40.4322"
"0.9140","0.3718","40.4712"
"0.9150","0.3722","40.5107"
"0.9160","0.3726","40.5505"
"0.9170","0.3730","40.5906"
"0.9180","0.3734","40.6310"
"0.9190","0.3738","40.6718"
"0.9200","0.3742","40.7128"
"0.9210","0.3746","40.7541"
"0.9220","0.3750","40.7957"
"0.9230","0.3754","40.8376"
"0.9240","0.3758","40.8797"
"0.9250","0.3762","40.9219"
"0.9260","0.3766","40.9644"
"0.9270","0.3770","41.0071"
"0.9280","0.3774","41.0499"
"0.9290","0.3778","41.0929"
"0.9300","0.3782","41.1360"
"0.9310","0.3786","41.1792"
"0.9320","0.3790","41.2225"
"0.9330","0.3794","41.2658"
"0.9340","0.3798","41.3091"
"0.9350","0.3802","41.3525"
"0.9360","0.3806","41.3958"
"0.9370","0.3811","41.4390"
"0.9380","0.3815","41.4822"
"0.9390","0.3819","41.5252"
"0.9400","0.3823","41.5682"
"0.9410","0.3827","41.6110"
"0.9420","0.3831","41.6536"
"0.9430","0.3835","41.6960"
"0.9440","0.3839","41.7383"
"0.9450","0.3843","41.7803"
"0.9460","0.3848","41.8220"
"0.9470","0.3852","41.8636"
"0.9480","0.3856","41.9049"
"0.9490","0.3860","41.9460"
"0.9500","0.3864","41.9868"
"0.9510","0.3868","42.0275"
"0.9520","0.3872","42.0680"
"0.9530","0.3876","42.1083"
"0.9540","0.3880","42.1484"
"0.9550","0.3884","42.1885"
"0.9560","0.3889","42.2284"
"0.9570","0.3893","42.2683"
"0.9580","0.3897","42.3081"
"0.9590","0.3901","42.3480"
"0.9600","0.3905","42.3878"
"0.9610","0.3909","42.4278"
"0.9620","0.3913","42.4678"
"0.9630","0.3917","42.5079"
"0.9640","0.3921","42.5482"
"0.9650","0.3925","42.5886"
"0.9660","0.3929","42.6292"
"0.9670","0.3933","42.6701"
"0.9680","0.3938","42.7111"
"0.9690","0.3942","42.7524"
"0.9700","0.3946","42.7940"
"0.9710","0.3950","42.8358"
"0.9720","0.3954","42.8779"
"0.9730","0.3958","42.9202"
"0.9740","0.3962","42.9628"
"0.9750","0.3966","43.0057"
"0.9760","0.3970","43.0488"
"0.9770","0.3975","43.0921"
"0.9780","0.3979","43.1357"
"0.9790","0.3983","43.1794"
"0.9800","0.3987","43.2233"
"0.9810","0.3991","43.2673"
"0.9820","0.3995","43.3115"
"0.9830","0.4000","43.3557"
"0.9840","0.4004","43.4001"
"0.9850","0.4008","43.4445"
"0.9860","0.4012","43.4888"
"0.9870","0.4016","43.5332"
"0.9880","0.4020","43.5775"
"0.9890","0.4025","43.6217"
"0.9900","0.4029","43.6658"
"0.9910","0.4033","43.7097"
"0.9920","0.4037","43.7534"
"0.9930","0.4041","43.7968"
"0.9940","0.4045","43.8401"
"0.9950","0.4050","43.8830"
"0.9960","0.4054","43.9256"
"0.9970","0.4058","43.9678"
"0.9980","0.4062","44.0096"
"0.9990","0.4066","44.0510"
"1.0000","0.4070","44.0919"
"1.0010","0.4074","44.1323"
"1.0020","0.4078","44.1723"
"1.0030","0.4082","44.2117"
"1.0040","0.4087","44.2506"
"1.0050","0.4091","44.2889"
"1.0060","0.4095","44.3267"
"1.0070","0.4099","44.3639"
"1.0080","0.4103","44.4005"
"1.0090","0.4107","44.4365"
"1.0100","0.4111","44.4719"
"1.0110","0.4115","44.5067"
"1.0120","0.4118","44.5409"
"1.0130","0.4122","44.5744"
"1.0140","0.4126","44.6074"
"1.0150","0.4130","44.6398"
"1.0160","0.4134","44.6717"
"1.0170","0.4138","44.7031"
"1.0180","0.4142","44.7340"
"1.0190","0.4145","44.7644"
"1.0200","0.4149","44.7945"
"1.0210","0.4153","44.8242"
"1.0220","0.4157","44.8537"
"1.0230","0.4161","44.8829"
"1.0240","0.4164","44.9119"
"1.0250","0.4168","44.9407"
"1.0260","0.4172","44.9695"
"1.0270","0.4176","44.9983"
"1.0280","0.4179","45.0270"
"1.0290","0.4183","45.0559"
"1.0300","0.4187","45.0849"
"1.0310","0.4190","45.1141"
"1.0320","0.4194","45.1436"
"1.0330","0.4198","45.1734"
"1.0340","0.4202","45.2036"
"1.0350","0.4205","45.2341"
"1.0360","0.4209","45.2652"
"1.0370","0.4213","45.2967"
"1.0380","0.4217","45.3287"
"1.0390","0.4221","45.3613"
"1.0400","0.4224","45.3945"
"1.0410","0.4228","45.4283"
"1.0420","0.4232","45.4627"
"1.0430","0.4236","45.4978"
"1.0440","0.4240","45.5335"
"1.0450","0.4244","45.5699"
"1.0460","0.4248","45.6069"
"1.0470","0.4252","45.6445"
"1.0480","0.4255","45.6828"
"1.0490","0.4259","45.7216"
"1.0500","0.4263","45.7611"
"1.0510","0.4267","45.8012"
"1.0520","0.4271","45.8418"
"1.0530","0.4275","45.8830"
"1.0540","0.4279","45.9247"
"1.0550","0.4284","45.9668"
"1.0560","0.4288","46.0094"
"1.0570","0.4292","46.0523"
"1.0580","0.4296","46.0956"
"1.0590","0.4300","46.1391"
"1.0600","0.4304","46.1828"
"1.0610","0.4308","46.2267"
"1.0620","0.4312","46.2708"
"1.0630","0.4316","46.3149"
"1.0640","0.4320","46.3590"
"1.0650","0.4325","46.4031"
"1.0660","0.4329","46.4472"
"1.0670","0.4333","46.4911"
"1.0680","0.4337","46.5348"
"1.0690","0.4341","46.5784"
"1.0700","0.4345","46.6218"
"1.0710","0.4349","46.6649"
"1.0720","0.4354","46.7077"
"1.0730","0.4358","46.7502"
"1.0740","0.4362","46.7923"
"1.0750","0.4366","46.8340"
"1.0760","0.4370","46.8754"
"1.0770","0.4374","46.9162"
"1.0780","0.4378","46.9566"
"1.0790","0.4382","46.9965"
"1.0800","0.4386","47.0359"
"1.0810","0.4390","47.0748"
"1.0820","0.4394","47.1132"
"1.0830","0.4398","47.1511"
"1.0840","0.4402","47.1885"
"1.0850","0.4406","47.2254"
"1.0860","0.4410","47.2620"
"1.0870","0.4414","47.2981"
"1.0880","0.4418","47.3338"
"1.0890","0.4422","47.3692"
"1.0900","0.4426","47.4042"
"1.0910","0.4430","47.4390"
"1.0920","0.4434","47.4736"
"1.0930","0.4438","47.5080"
"1.0940","0.4441","47.5422"
"1.0950","0.4445","47.5764"
"1.0960","0.4449","47.6106"
"1.0970","0.4453","47.6448"
"1.0980","0.4457","47.6791"
"1.0990","0.4461","47.7136"
"1.1000","0.4465","47.7482"
"1.1010","0.4469","47.7830"
"1.1020","0.4473","47.8181"
"1.1030","0.4477","47.8535"
"1.1040","0.4480","47.8893"
"1.1050","0.4484","47.9254"
"1.1060","0.4488","47.9619"
"1.1070","0.4492","47.9988"
"1.1080","0.4496","48.0362"
"1.1090","0.4500","48.0741"
"1.1100","0.4504","48.1124"
"1.1110","0.4508","48.1512"
"1.1120","0.4512","48.1906"
"1.1130","0.4516","48.2304"
"1.1140","0.4521","48.2707"
"1.1150","0.4525","48.3115"
"1.1160","0.4529","48.3528"
"1.1170","0.4533","48.3945"
"1.1180","0.4537","48.4367"
"1.1190","0.4541","48.4793"
"1.1200","0.4545","48.5222"
"1.1210","0.4550","48.5656"
"1.1220","0.4554","48.6092"
"1.1230","0.4558","48.6531"
"1.1240","0.4562","48.6972"
"1.1250","0.4566","48.7415"
"1.1260","0.4571","48.7859"
"1.1270","0.4575","48.8304"
"1.1280","0.4579","48.8748"
"1.1290","0.4583","48.9193"
"1.1300","0.4588","48.9636"
"1.1310","0.4592","49.0078"
"1.1320","0.4596","49.0517"
"1.1330","0.4601","49.0955"
"1.1340","0.4605","49.1389"
"1.1350","0.4609","49.1819"
"1.1360","0.4613","49.2245"
"1.1370","0.4618","49.2666"
"1.1380","0.4622","49.3082"
"1.1390","0.4626","49.3493"
"1.1400","0.4630","49.3897"
"1.1410","0.4634","49.4294"
"1.1420","0.4638","49.4685"
"1.1430","0.4642","49.5068"
"1.1440","0.4647","49.5444"
"1.1450","0.4651","49.5811"
"1.1460","0.4655","49.6171"
"1.1470","0.4659","49.6522"
"1.1480","0.4663","49.6864"
"1.1490","0.4667","49.7199"
"1.1500","0.4671","49.7525"
"1.1510","0.4675","49.7843"
"1.1520","0.4678","49.8153"
"1.1530","0.4682","49.8456"
"1.1540","0.4686","49.8752"
"1.1550","0.4690","49.9041"
"1.1560","0.4694","49.9325"
"1.1570","0.4697","49.9603"
"1.1580","0.4701","49.9877"
"1.1590","0.4705","50.0147"
"1.1600","0.4709","50.0413"
"1.1610","0.4712","50.0676"
"1.1620","0.4716","50.0937"
"1.1630","0.4720","50.1196"
"1.1640","0.4723","50.1454"
"1.1650","0.4727","50.1712"
"1.1660","0.4731","50.1970"
"1.1670","0.4734","50.2229"
"1.1680","0.4738","50.2489"
"1.1690","0.4741","50.2752"
"1.1700","0.4745","50.3017"
"1.1710","0.4749","50.3285"
"1.1720","0.4752","50.3557"
"1.1730","0.4756","50.3834"
"1.1740","0.4760","50.4115"
"1.1750","0.4763","50.4403"
"1.1760","0.4767","50.4695"
"1.1770","0.4771","50.4994"
"1.1780","0.4774","50.5299"
"1.1790","0.4778","50.5611"
"1.1800","0.4782","50.5930"
"1.1810","0.4786","50.6256"
"1.1820","0.4790","50.6589"
"1.1830","0.4793","50.6929"
"1.1840","0.4797","50.7276"
"1.1850","0.4801","50.7630"
"1.1860","0.4805","50.7992"
"1.1870","0.4809","50.8360"
"1.1880","0.4813","50.8735"
"1.1890","0.4817","50.9117"
"1.1900","0.4821","50.9504"
"1.1910","0.4825","50.9898"
"1.1920","0.4829","51.0298"
"1.1930","0.4833","51.0703"
"1.1940","0.4837","51.1113"
"1.1950","0.4841","51.1528"
"1.1960","0.4845","51.1947"
"1.1970","0.4849","51.2370"
"1.1980","0.4853","51.2797"
"1.1990","0.4857","51.3226"
"1.2000","0.4862","51.3659"
"1.2010","0.4866","51.4093"
"1.2020","0.4870","51.4530"
"1.2030","0.4874","51.4968"
"1.2040","0.4878","51.5407"
"1.2050","0.4883","51.5847"
"1.2060","0.4887","51.6287"
"1.2070","0.4891","51.6728"
"1.2080","0.4895","51.7168"
"1.2090","0.4900","51.7607"
"1.2100","0.4904","51.8046"
"1.2110","0.4908","51.8483"
"1.2120","0.4912","51.8918"
"1.2130","0.4917","51.9352"
"1.2140","0.4921","51.9782"
"1.2150","0.4925","52.0210"
"1.2160","0.4929","52.0634"
"1.2170","0.4934","52.1056"
"1.2180","0.4938","52.1473"
"1.2190","0.4942","52.1888"
"1.2200","0.4946","52.2299"
"1.2210","0.4950","52.2706"
"1.2220","0.4955","52.3109"
"1.2230","0.4959","52.3509"
"1.2240","0.4963","52.3905"
"1.2250","0.4967","52.4298"
"1.2260","0.4971","52.4688"
"1.2270","0.4975","52.5075"
"1.2280","0.4979","52.5458"
"1.2290","0.4983","52.5839"
"1.2300","0.4988","52.6217"
"1.2310","0.4992","52.6593"
"1.2320","0.4996","52.6967"
"1.2330","0.5000","52.7339"
"1.2340","0.5004","52.7710"
"1.2350","0.5008","52.8080"
"1.2360","0.5012","52.8449"
"1.2370","0.5016","52.8818"
"1.2380","0.5020","52.9186"
"1.2390","0.5024","52.9554"
"1.2400","0.5028","52.9923"
"1.2410","0.5032","53.0292"
"1.2420","0.5036","53.0662"
"1.2430","0.5040","53.1032"
"1.2440","0.5044","53.1404"
"1.2450","0.5048","53.1777"
"1.2460","0.5052","53.2151"
"1.2470","0.5056","53.2526"
"1.2480","0.5060","53.2903"
"1.2490","0.5065","53.3281"
"1.2500","0.5069","53.3660"
"1.2510","0.5073","53.4040"
"1.2520","0.5077","53.4421"
"1.2530","0.5081","53.4804"
"1.2540","0.5085","53.5187"
"1.2550","0.5089","53.5572"
"1.2560","0.5093","53.5957"
"1.2570","0.5097","53.6343"
"1.2580","0.5101","53.6729"
"1.2590","0.5105","53.7115"
"1.2600","0.5109","53.7500"
"1.2610","0.5114","53.7885"
"1.2620","0.5118","53.8270"
"1.2630","0.5122","53.8652"
"1.2640","0.5126","53.9034"
"1.2650","0.5130","53.9413"
"1.2660","0.5134","53.9791"
"1.2670","0.5138","54.0166"
"1.2680","0.5142","54.0538"
"1.2690","0.5146","54.0907"
"1.2700","0.5150","54.1273"
"1.2710","0.5154","54.1634"
"1.2720","0.5158","54.1992"
"1.2730","0.5163","54.2346"
"1.2740","0.5167","54.2696"
"1.2750","0.5171","54.3041"
"1.2760","0.5175","54.3381"
"1.2770","0.5179","54.3717"
"1.2780","0.5183","54.4048"
"1.2790","0.5187","54.4374"
"1.2800","0.5191","54.4695"
"1.2810","0.5195","54.5011"
"1.2820","0.5198","54.5323"
"1.2830","0.5202","54.5629"
"1.2840","0.5206","54.5930"
"1.2850","0.5210","54.6227"
"1.2860","0.5214","54.6519"
"1.2870","0.5218","54.6807"
"1.2880","0.5222","54.7092"
"1.2890","0.5226","54.7372"
"1.2900","0.5229","54.7650"
"1.2910","0.5233","54.7925"
"1.2920","0.5237","54.8197"
"1.2930","0.5241","54.8468"
"1.2940","0.5245","54.8736"
"1.2950","0.5249","54.9005"
"1.2960","0.5252","54.9272"
"1.2970","0.5256","54.9540"
"1.2980","0.5260","54.9809"
"1.2990","0.5264","55.0079"
"1.3000","0.5267","55.0352"
"1.3010","0.5271","55.0627"
"1.3020","0.5275","55.0905"
"1.3030","0.5279","55.1187"
"1.3040","0.5283","55.1473"
"1.3050","0.5286","55.1763"
"1.3060","0.5290","55.2058"
"1.3070","0.5294","55.2357"
"1.3080","0.5298","55.2662"
"1.3090","0.5302","55.2973"
"1.3100","0.5305","55.3289"
"1.3110","0.5309","55.3611"
"1.3120","0.5313","55.3939"
"1.3130","0.5317","55.4272"
"1.3140","0.5321","55.4612"
"1.3150","0.5325","55.4958"
"1.3160","0.5329","55.5309"
"1.3170","0.5333","55.5666"
"1.3180","0.5337","55.6029"
"1.3190","0.5340","55.6397"
"1.3200","0.5344","55.6771"
"1.3210","0.5348","55.7150"
"1.3220","0.5352","55.7534"
"1.3230","0.5356","55.7923"
"1.3240","0.5361","55.8316"
"1.3250","0.5365","55.8714"
"1.3260","0.5369","55.9115"
"1.3270","0.5373","55.9519"
"1.3280","0.5377","55.9926"
"1.3290","0.5381","56.0335"
"1.3300","0.5385","56.0747"
"1.3310","0.5389","56.1161"
"1.3320","0.5393","56.1575"
"1.3330","0.5397","56.1991"
"1.3340","0.5402","56.2406"
"1.3350","0.5406","56.2822"
"1.3360","0.5410","56.3238"
"1.3370","0.5414","56.3652"
"1.3380","0.5418","56.4065"
"1.3390","0.5422","56.4477"
"1.3400","0.5427","56.4886"
"1.3410","0.5431","56.5293"
"1.3420","0.5435","56.5698"
"1.3430","0.5439","56.6099"
"1.3440","0.5443","56.6497"
"1.3450","0.5447","56.6890"
"1.3460","0.5451","56.7280"
"1.3470","0.5456","56.7666"
"1.3480","0.5460","56.8046"
"1.3490","0.5464","56.8423"
"1.3500","0.5468","56.8794"
"1.3510","0.5472","56.9160"
"1.3520","0.5476","56.9522"
"1.3530","0.5480","56.9878"
"1.3540","0.5484","57.0230"
"1.3550","0.5488","57.0577"
"1.3560","0.5492","57.0920"
"1.3570","0.5496","57.1259"
"1.3580","0.5500","57.1593"
"1.3590","0.5504","57.1925"
"1.3600","0.5508","57.2253"
"1.3610","0.5512","57.2578"
"1.3620","0.5516","57.2901"
"1.3630","0.5520","57.3222"
"1.3640","0.5524","57.3541"
"1.3650","0.5528","57.3859"
"1.3660","0.5532","57.4176"
"1.3670","0.5536","57.4494"
"1.3680","0.5540","57.4812"
"1.3690","0.5544","57.5130"
"1.3700","0.5548","57.5451"
"1.3710","0.5552","57.5773"
"1.3720","0.5556","57.6097"
"1.3730","0.5560","57.6424"
"1.3740","0.5564","57.6753"
"1.3750","0.5568","57.7086"
"1.3760","0.5572","57.7423"
"1.3770","0.5576","57.7764"
"1.3780","0.5580","57.8109"
"1.3790","0.5584","57.8458"
"1.3800","0.5588","57.8813"
"1.3810","0.5592","57.9172"
"1.3820","0.5596","57.9535"
"1.3830","0.5600","57.9903"
"1.3840","0.5605","58.0275"
"1.3850","0.5609","58.0652"
"1.3860","0.5613","58.1032"
"1.3870","0.5617","58.1416"
"1.3880","0.5621","58.1803"
"1.3890","0.5625","58.2192"
"1.3900","0.5629","58.2584"
"1.3910","0.5634","58.2977"
"1.3920","0.5638","58.3372"
"1.3930","0.5642","58.3767"
"1.3940","0.5646","58.4163"
"1.3950","0.5650","58.4558"
"1.3960","0.5655","58.4953"
"1.3970","0.5659","58.5346"
"1.3980","0.5663","58.5737"
"1.3990","0.5667","58.6126"
"1.4000","0.5671","58.6512"
"1.4010","0.5675","58.6894"
"1.4020","0.5680","58.7272"
"1.4030","0.5684","58.7646"
"1.4040","0.5688","58.8015"
"1.4050","0.5692","58.8380"
"1.4060","0.5696","58.8738"
"1.4070","0.5700","58.9091"
"1.4080","0.5704","58.9437"
"1.4090","0.5708","58.9777"
"1.4100","0.5712","59.0110"
"1.4110","0.5716","59.0437"
"1.4120","0.5720","59.0757"
"1.4130","0.5724","59.1071"
"1.4140","0.5728","59.1377"
"1.4150","0.5732","59.1677"
"1.4160","0.5736","59.1970"
"1.4170","0.5740","59.2256"
"1.4180","0.5744","59.2536"
"1.4190","0.5747","59.2809"
"1.4200","0.5751","59.3076"
"1.4210","0.5755","59.3337"
"1.4220","0.5759","59.3592"
"1.4240","0.5766","59.4087"
"1.4260","0.5774","59.4565"
"1.4280","0.5781","59.5030"
"1.4300","0.5788","59.5487"
"1.4320","0.5796","59.5940"
"1.4340","0.5803","59.6394"
"1.4360","0.5810","59.6854"
"1.4380","0.5817","59.7326"
"1.4400","0.5825","59.7813"
"1.4410","0.5828","59.8064"
"1.4420","0.5832","59.8320"
"1.4430","0.5836","59.8582"
"1.4440","0.5840","59.8850"
"1.4450","0.5843","59.9125"
"1.4460","0.5847","59.9406"
"1.4470","0.5851","59.9695"
"1.4480","0.5855","59.9991"
"1.4490","0.5858","60.0295"
"1.4500","0.5862","60.0606"
"1.4510","0.5866","60.0924"
"1.4520","0.5870","60.1251"
"1.4530","0.5874","60.1585"
"1.4540","0.5878","60.1926"
"1.4550","0.5882","60.2275"
"1.4560","0.5886","60.2632"
"1.4570","0.5890","60.2996"
"1.4580","0.5894","60.3368"
"1.4590","0.5898","60.3746"
"1.4600","0.5902","60.4130"
"1.4610","0.5906","60.4521"
"1.4620","0.5910","60.4918"
"1.4630","0.5914","60.5321"
"1.4640","0.5919","60.5729"
"1.4650","0.5923","60.6141"
"1.4660","0.5927","60.6557"
"1.4670","0.5931","60.6977"
"1.4680","0.5935","60.7399"
"1.4690","0.5940","60.7824"
"1.4700","0.5944","60.8250"
"1.4710","0.5948","60.8676"
"1.4720","0.5952","60.9103"
"1.4730","0.5957","60.9530"
"1.4740","0.5961","60.9955"
"1.4750","0.5965","61.0378"
"1.4760","0.5969","61.0798"
"1.4770","0.5974","61.1216"
"1.4780","0.5978","61.1629"
"1.4790","0.5982","61.2039"
"1.4800","0.5986","61.2444"
"1.4810","0.5991","61.2845"
"1.4820","0.5995","61.3239"
"1.4830","0.5999","61.3629"
"1.4840","0.6003","61.4011"
"1.4850","0.6007","61.4388"
"1.4860","0.6011","61.4757"
"1.4870","0.6016","61.5120"
"1.4880","0.6020","61.5475"
"1.4890","0.6024","61.5823"
"1.4900","0.6028","61.6163"
"1.4910","0.6032","61.6497"
"1.4920","0.6036","61.6823"
"1.4930","0.6040","61.7143"
"1.4940","0.6044","61.7457"
"1.4950","0.6048","61.7764"
"1.4960","0.6052","61.8065"
"1.4970","0.6056","61.8360"
"1.4980","0.6060","61.8651"
"1.4990","0.6064","61.8937"
"1.5000","0.6067","61.9220"
"1.5010","0.6071","61.9499"
"1.5020","0.6075","61.9776"
"1.5030","0.6079","62.0050"
"1.5040","0.6083","62.0324"
"1.5050","0.6087","62.0596"
"1.5060","0.6090","62.0869"
"1.5070","0.6094","62.1141"
"1.5080","0.6098","62.1415"
"1.5090","0.6102","62.1690"
"1.5100","0.6106","62.1966"
"1.5110","0.6110","62.2246"
"1.5120","0.6113","62.2528"
"1.5130","0.6117","62.2814"
"1.5140","0.6121","62.3103"
"1.5150","0.6125","62.3397"
"1.5160","0.6129","62.3695"
"1.5170","0.6133","62.3999"
"1.5180","0.6137","62.4307"
"1.5190","0.6141","62.4621"
"1.5200","0.6145","62.4940"
"1.5210","0.6148","62.5264"
"1.5220","0.6152","62.5594"
"1.5230","0.6156","62.5929"
"1.5240","0.6160","62.6270"
"1.5250","0.6164","62.6615"
"1.5260","0.6168","62.6966"
"1.5270","0.6173","62.7322"
"1.5280","0.6177","62.7682"
"1.5290","0.6181","62.8046"
"1.5300","0.6185","62.8414"
"1.5310","0.6189","62.8785"
"1.5320","0.6193","62.9158"
"1.5330","0.6197","62.9535"
"1.5340","0.6201","62.9912"
"1.5350","0.6206","63.0291"
"1.5360","0.6210","63.0671"
"1.5370","0.6214","63.1051"
"1.5380","0.6218","63.1430"
"1.5390","0.6222","63.1808"
"1.5400","0.6227","63.2185"
"1.5410","0.6231","63.2559"
"1.5420","0.6235","63.2931"
"1.5430","0.6239","63.3300"
"1.5440","0.6243","63.3665"
"1.5450","0.6247","63.4026"
"1.5460","0.6252","63.4383"
"1.5470","0.6256","63.4736"
"1.5480","0.6260","63.5084"
"1.5490","0.6264","63.5427"
"1.5500","0.6268","63.5765"
"1.5510","0.6272","63.6098"
"1.5520","0.6276","63.6424"
"1.5530","0.6280","63.6745"
"1.5540","0.6285","63.7059"
"1.5550","0.6289","63.7368"
"1.5560","0.6293","63.7669"
"1.5570","0.6297","63.7965"
"1.5580","0.6301","63.8254"
"1.5590","0.6304","63.8536"
"1.5600","0.6308","63.8812"
"1.5610","0.6312","63.9081"
"1.5620","0.6316","63.9345"
"1.5630","0.6320","63.9602"
"1.5640","0.6324","63.9854"
"1.5660","0.6331","64.0341"
"1.5680","0.6339","64.0810"
"1.5700","0.6346","64.1264"
"1.5720","0.6354","64.1706"
"1.5740","0.6361","64.2143"
"1.5760","0.6368","64.2578"
"1.5780","0.6376","64.3018"
"1.5800","0.6383","64.3467"
"1.5820","0.6390","64.3930"
"1.5840","0.6398","64.4412"
"1.5860","0.6405","64.4915"
"1.5870","0.6409","64.5175"
"1.5880","0.6412","64.5442"
"1.5890","0.6416","64.5714"
"1.5900","0.6420","64.5993"
"1.5910","0.6424","64.6278"
"1.5920","0.6427","64.6570"
"1.5930","0.6431","64.6869"
"1.5940","0.6435","64.7175"
"1.5950","0.6439","64.7487"
"1.5960","0.6443","64.7806"
"1.5970","0.6447","64.8132"
"1.5980","0.6450","64.8463"
"1.5990","0.6454","64.8801"
"1.6000","0.6458","64.9144"
"1.6010","0.6462","64.9492"
"1.6020","0.6466","64.9845"
"1.6030","0.6470","65.0204"
"1.6040","0.6474","65.0566"
"1.6050","0.6478","65.0932"
"1.6060","0.6482","65.1302"
"1.6070","0.6487","65.1675"
"1.6080","0.6491","65.2051"
"1.6090","0.6495","65.2429"
"1.6100","0.6499","65.2809"
"1.6110","0.6503","65.3190"
"1.6120","0.6507","65.3572"
"1.6130","0.6511","65.3955"
"1.6140","0.6515","65.4339"
"1.6150","0.6520","65.4722"
"1.6160","0.6524","65.5105"
"1.6170","0.6528","65.5488"
"1.6180","0.6532","65.5869"
"1.6190","0.6536","65.6249"
"1.6200","0.6540","65.6628"
"1.6210","0.6545","65.7004"
"1.6220","0.6549","65.7378"
"1.6230","0.6553","65.7750"
"1.6240","0.6557","65.8119"
"1.6250","0.6561","65.8485"
"1.6260","0.6565","65.8849"
"1.6270","0.6570","65.9209"
"1.6280","0.6574","65.9566"
"1.6290","0.6578","65.9921"
"1.6300","0.6582","66.0272"
"1.6310","0.6586","66.0621"
"1.6320","0.6590","66.0967"
"1.6330","0.6595","66.1311"
"1.6340","0.6599","66.1652"
"1.6350","0.6603","66.1991"
"1.6360","0.6607","66.2328"
"1.6370","0.6611","66.2663"
"1.6380","0.6615","66.2997"
"1.6390","0.6619","66.3330"
"1.6400","0.6623","66.3661"
"1.6410","0.6627","66.3992"
"1.6420","0.6631","66.4322"
"1.6430","0.6635","66.4651"
"1.6440","0.6640","66.4981"
"1.6450","0.6644","66.5310"
"1.6460","0.6648","66.5640"
"1.6470","0.6652","66.5970"
"1.6480","0.6656","66.6301"
"1.6490","0.6660","66.6632"
"1.6500","0.6664","66.6965"
"1.6510","0.6668","66.7299"
"1.6520","0.6672","66.7634"
"1.6530","0.6676","66.7969"
"1.6540","0.6680","66.8307"
"1.6550","0.6684","66.8645"
"1.6560","0.6688","66.8985"
"1.6570","0.6693","66.9325"
"1.6580","0.6697","66.9667"
"1.6590","0.6701","67.0010"
"1.6600","0.6705","67.0354"
"1.6610","0.6709","67.0698"
"1.6620","0.6713","67.1044"
"1.6630","0.6717","67.1390"
"1.6640","0.6721","67.1737"
"1.6650","0.6725","67.2084"
"1.6660","0.6729","67.2430"
"1.6670","0.6733","67.2777"
"1.6680","0.6738","67.3123"
"1.6690","0.6742","67.3468"
"1.6700","0.6746","67.3812"
"1.6710","0.6750","67.4154"
"1.6720","0.6754","67.4496"
"1.6730","0.6758","67.4835"
"1.6740","0.6762","67.5173"
"1.6750","0.6766","67.5508"
"1.6760","0.6770","67.5841"
"1.6770","0.6774","67.6171"
"1.6780","0.6778","67.6497"
"1.6790","0.6783","67.6821"
"1.6800","0.6787","67.7141"
"1.6810","0.6791","67.7457"
"1.6820","0.6795","67.7769"
"1.6830","0.6799","67.8078"
"1.6840","0.6803","67.8383"
"1.6850","0.6807","67.8683"
"1.6860","0.6811","67.8979"
"1.6870","0.6815","67.9271"
"1.6880","0.6819","67.9558"
"1.6890","0.6823","67.9840"
"1.6900","0.6827","68.0118"
"1.6910","0.6831","68.0392"
"1.6920","0.6835","68.0661"
"1.6930","0.6839","68.0927"
"1.6940","0.6842","68.1187"
"1.6950","0.6846","68.1444"
"1.6960","0.6850","68.1697"
"1.6980","0.6858","68.2192"
"1.7000","0.6866","68.2675"
"1.7020","0.6873","68.3149"
"1.7040","0.6881","68.3617"
"1.7060","0.6889","68.4082"
"1.7080","0.6896","68.4548"
"1.7100","0.6904","68.5019"
"1.7120","0.6911","68.5499"
"1.7140","0.6919","68.5990"
"1.7150","0.6923","68.6242"
"1.7160","0.6927","68.6499"
"1.7170","0.6931","68.6760"
"1.7180","0.6935","68.7027"
"1.7190","0.6938","68.7299"
"1.7200","0.6942","68.7577"
"1.7210","0.6946","68.7861"
"1.7220","0.6950","68.8151"
"1.7230","0.6954","68.8446"
"1.7240","0.6958","68.8748"
"1.7250","0.6962","68.9056"
"1.7260","0.6966","68.9370"
"1.7270","0.6970","68.9691"
