x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
583.531;1434.06;3.77477;1.09331;-0.00281718;0.00388017;-0.0002119;0.00388687;-0.00282388;0.999513;-2.60805e-05;0.00133614;1.00035;0.0256127;0.980376;1;3;1
606.531;1434.06;3.67475;1.16061;-0.00405244;0.00154966;0.000666543;0.00162788;-0.00413066;0.995234;-0.00511279;-0.00298284;1.00227;0.0230433;0.987283;1;3;1
629.531;1434.06;3.58795;1.14425;-0.00468153;0.00388806;-0.000619963;0.00393268;-0.00472615;0.99648;0.0071592;0.00157165;1.00541;0.0231714;0.984206;1;4;1
652.531;1434.06;3.45887;1.21026;-0.0030491;0.000393983;-0.000915537;0.000622291;-0.00327741;0.995792;0.000821942;-0.00309695;0.99812;0.0225214;0.984519;1;3;1
675.531;1434.06;3.44748;1.15906;-0.0010363;0.000486657;-0.000875944;0.000885836;-0.00143548;0.999947;-0.00197166;0.00310416;0.999239;0.0215136;0.98918;1;4;1
698.531;1434.06;3.41111;1.132;-0.00264474;0.00144139;5.61003e-06;0.0014414;-0.00264475;0.997002;0.000776715;0.00102023;1.00461;0.0212743;0.987433;1;3;1
721.531;1434.06;3.32565;1.14237;-0.00308078;-0.000470094;0.000287717;-0.000438762;-0.00311211;0.998385;-0.00965325;-0.00455206;0.995962;0.0206172;0.986906;1;3;1
744.531;1434.06;3.26917;1.14601;-0.00320184;0.00175855;0.000481977;0.00180494;-0.00324824;0.99381;-0.00533932;0.00378055;0.999797;0.0193989;0.990785;1;3;1
767.531;1434.06;3.17813;1.14052;-0.00297475;0.00133939;0.000375635;0.00137185;-0.00300721;0.998483;-0.00352995;-0.000918093;1.00265;0.0206695;0.988105;1;3;1
790.531;1434.06;3.13213;1.1625;-0.00219167;0.00306023;-0.00110185;0.00328203;-0.00241347;0.996222;-0.000980754;0.00102969;1.00949;0.0205959;0.99097;1;3;1
813.531;1434.06;3.07721;1.13813;-0.0024413;0.00224733;-0.000503138;0.00230071;-0.00249469;0.999851;0.00560753;0.00117;1.00638;0.0242624;0.985254;1;4;1
836.531;1434.06;3.01964;1.0972;-0.00384998;0.00321792;0.00017822;0.00322241;-0.00385447;0.996291;0.00056863;-0.000653462;1.0048;0.0259525;0.989845;1;3;1
859.531;1434.06;2.89976;1.11234;-0.00363809;0.00289392;0.00135118;0.00316239;-0.00390656;0.991075;-0.00222575;0.000563213;0.999672;0.0200282;0.990935;1;3;1
882.531;1434.06;2.85192;1.17303;-0.0033488;0.000686968;0.000142744;0.00069201;-0.00335385;1.00144;0.00171742;0.00226863;0.992947;0.022359;0.983608;1;3;1
905.531;1434.06;2.74544;1.15255;-0.00251969;0.00299418;0.000280616;0.00300842;-0.00253393;0.992559;0.00729024;-0.00105415;1.00184;0.0250205;0.983533;1;4;1
928.531;1434.06;2.73587;1.17244;-0.00300198;0.00386652;0.000298646;0.00387948;-0.00301494;0.996428;-0.000767449;0.00132685;1.00144;0.0230384;0.981492;1;4;1
951.531;1434.06;2.60714;1.15274;-0.00311724;0.00142896;0.000525924;0.00148901;-0.00317729;0.995575;-0.00526716;-0.000529106;0.997919;0.0207873;0.990753;1;3;1
974.531;1434.06;2.59225;1.14892;-0.00187261;0.00215489;0.00055097;0.00222891;-0.00194662;0.999594;-0.00139146;0.00111484;1.00255;0.0248388;0.978676;1;4;1
997.531;1434.06;2.52091;1.13629;-0.00180338;0.0027516;0.000909563;0.00292651;-0.00197829;1.00212;-0.00419003;-0.000216965;1.00312;0.0230102;0.981686;1;3;1
1020.53;1434.06;2.50921;1.12272;-0.00226246;0.00263656;0.00083391;0.00277462;-0.00240052;0.990664;0.00241256;0.000885493;1.00114;0.0285602;0.967322;1;4;1
1043.53;1434.06;2.41672;1.12984;-0.00428972;0.00096867;0.000123809;0.000971583;-0.00429263;0.996;0.000484782;0.00153403;0.99938;0.0251197;0.975662;1;3;1
1066.53;1434.06;2.31145;1.10399;-0.00250139;0.0018459;0.00111544;0.0021154;-0.00277088;0.995112;-0.00288012;-0.00852346;1.00359;0.0247798;0.981819;1;3;1
1089.53;1434.06;2.30151;1.1431;-0.00170386;0.00283866;0.00160975;0.00335127;-0.00221647;1.00181;0.00229857;0.00746826;0.998896;0.0245073;0.982334;1;3;1
1112.53;1434.06;2.23298;1.15064;-0.00509731;0.00313747;0.000435477;0.00316043;-0.00512028;0.994979;0.000599202;-0.0039888;1.00493;0.0220897;0.987402;1;3;1
1135.53;1434.06;2.06642;1.17493;-0.00270171;0.00235434;-0.00168501;0.00286443;-0.00321181;0.994997;0.00146998;0.00185462;1.00113;0.0237032;0.982743;1;3;1
1158.53;1434.06;2.10853;1.12605;0.000556841;0.00218298;5.481e-05;0.00218483;0.000554996;1.00393;0.00287295;0.000268282;0.999788;0.0224793;0.98176;1;3;1
1181.53;1434.06;2.09202;1.15203;-0.00366144;0.00144539;0.000132873;0.00144884;-0.0036649;0.991253;-0.00244961;0.00226404;1.00648;0.029182;0.978198;1;3;1
1204.53;1434.06;1.93979;1.15527;-0.0051897;0.00156015;-6.84975e-05;0.00156084;-0.00519039;0.995496;-0.00567437;1.2123e-05;0.999178;0.025235;0.985227;1;3;1
1227.53;1434.06;1.85266;1.11314;-0.00153145;0.00245871;0.000821922;0.00262138;-0.00169412;1.00326;-0.00198237;0.00218275;1.00129;0.025167;0.98102;1;4;1
1250.53;1434.06;1.86929;1.15788;0.00124952;0.00221935;0.000937164;0.00278962;0.000679251;0.997336;-0.00117587;0.00165351;1.00011;0.025491;0.988071;1;3;1
1273.53;1434.06;1.91008;1.15915;0.0017752;0.00488408;-0.000860168;0.00510621;0.00155308;0.998007;0.00682803;-0.00625541;1.00313;0.0320053;0.97647;1;4;1
31.5305;1411.06;5.52594;1.11741;0.00374564;0.00129927;-0.0011547;0.00420457;0.000840334;1.01012;-0.00332938;-0.0019734;1.00326;0.0262475;0.983861;1;3;1
54.5305;1411.06;5.61192;1.11839;-0.00107221;-0.000418489;-0.000486521;-0.000159226;-0.00133147;0.999643;0.00132684;-0.000726861;1.00381;0.0236504;0.987811;1;3;1
77.5306;1411.06;5.47655;1.17581;-0.00527483;-0.00107393;0.000420609;-0.00103224;-0.00531653;0.995762;-0.00309554;-0.00121242;0.996865;0.0217176;0.989381;1;3;1
100.531;1411.06;5.36864;1.13082;-0.0037279;1.06767e-05;-0.00169561;0.000665143;-0.00438236;1.00067;0.00583513;0.00301479;1.00369;0.0202386;0.992486;1;3;1
123.531;1411.06;5.30468;1.0996;-0.00274671;0.000123223;-0.000541719;0.000222072;-0.00284556;0.991726;0.00260079;-0.000464719;1.0008;0.0213937;0.98879;1;3;1
146.531;1411.06;5.24211;1.12602;-0.0033156;0.000419152;0.000186304;0.000428422;-0.00332487;0.994279;0.00087315;0.000161373;0.999875;0.0232357;0.986673;1;3;1
169.531;1411.06;5.1519;1.13724;-0.00512157;0.000812585;-4.14463e-06;0.000812588;-0.00512157;0.992611;0.00642713;-0.00457357;1.00525;0.0251461;0.983187;1;2;1
192.531;1411.06;5.00588;1.17964;-0.00404615;0.000135213;0.000269496;0.000152511;-0.00406345;1.00497;0.00423541;0.00450753;1.00364;0.0229755;0.987317;1;3;1
215.531;1411.06;4.9654;1.13735;-0.0032289;0.00025118;-0.00110237;0.000570987;-0.00354871;0.994232;0.0062541;0.00123298;0.999225;0.0204148;0.991233;1;3;1
238.531;1411.06;4.85711;1.17103;-0.00296842;0.00057647;-0.000996644;0.000837461;-0.00322941;1.00059;-3.24905e-05;0.00101676;0.998521;0.0242507;0.986774;1;3;1
261.531;1411.06;4.82864;1.11203;-0.00391694;0.00188667;-0.000135193;0.00188981;-0.00392009;0.985303;0.000873284;-0.00484407;1.00334;0.0260601;0.984439;1;3;1
284.531;1411.06;4.67658;1.17663;-0.00329264;0.00145388;-0.000782781;0.00157964;-0.00341841;0.995757;0.00604529;0.00079623;1.00212;0.0230898;0.98829;1;3;1
307.531;1411.06;4.67692;1.13523;-0.00180593;0.0016337;0.000448462;0.00169121;-0.00186344;1.00225;0.00268126;-0.00163318;1.00503;0.0234563;0.988661;1;3;1
330.531;1411.06;4.59341;1.21797;-0.00488368;0.00213308;-0.000147139;0.00213616;-0.00488677;0.994814;0.000977889;-0.000142352;1.00482;0.0215935;0.987608;1;3;1
353.531;1411.06;4.45171;1.1663;-0.00428286;0.00173966;-0.00133706;0.00202315;-0.00456635;0.990885;-0.00043312;0.0015384;1.00889;0.0241122;0.983245;1;3;1
376.531;1411.06;4.39583;1.10073;-0.00208496;0.000201822;-0.000673482;0.000385427;-0.00226857;1.00363;-0.00372572;-0.000468361;1.00541;0.0220171;0.987518;1;3;1
399.531;1411.06;4.35567;1.11034;-0.00305302;-0.000206985;0.00126936;0.000276896;-0.0035369;0.993103;-0.000137291;-0.00192424;1.004;0.0195826;0.991072;1;3;1
422.531;1411.06;4.25515;1.14937;-0.00404512;-0.000579808;0.00178781;0.000177189;-0.00480212;0.996085;0.00319693;-0.00170236;1.00337;0.0205428;0.989907;1;3;1
445.531;1411.06;4.16917;1.17576;-0.00280688;0.0022694;-0.0001468;0.00227365;-0.00281112;0.999862;0.00239189;0.00127737;1.00502;0.0208073;0.986793;1;2;1
468.531;1411.06;4.12584;1.12484;-0.00242139;0.000589367;0.000595125;0.000702734;-0.00253476;0.995836;-0.00224107;0.00514478;1.00159;0.0186585;0.990786;1;3;1
491.531;1411.06;4.05764;1.15899;-0.00368744;0.000939725;-0.000726419;0.00105109;-0.0037988;0.998001;0.00648744;-0.00488386;1.00268;0.020565;0.987686;1;3;1
514.531;1411.06;3.95591;1.12551;-0.0042507;0.00200402;-0.00147106;0.00233273;-0.00457941;0.994225;-0.00231635;0.00281692;1.00365;0.0207851;0.985149;1;3;1
537.531;1411.06;3.86163;1.08216;-0.00232231;0.00168771;-0.000274816;0.00170646;-0.00234106;0.996785;-0.00112947;0.00261736;1.00483;0.0182606;0.987356;1;3;1
560.531;1411.06;3.84896;1.12404;-0.00237431;0.00130488;-0.000126922;0.00130925;-0.00237869;0.99837;0.00276444;-0.00356774;1.00393;0.0175963;0.991635;1;3;1
583.531;1411.06;3.75228;1.05995;-0.00513782;0.00049503;0.000419878;0.000526157;-0.00516895;0.997258;1.66924e-05;0.000336439;1.0046;0.0186123;0.993157;1;3;1
606.531;1411.06;3.61201;1.11525;-0.00246666;0.00145153;0.00129424;0.00184044;-0.00285557;0.994181;-0.00181575;-0.00125124;1.0029;0.0215906;0.985979;1;3;1
629.531;1411.06;3.63867;1.07596;-8.78832e-05;0.00184226;0.00113433;0.00236651;-0.000612132;0.999509;-0.00209891;-0.00178555;1.00209;0.0226785;0.986118;1;3;1
652.531;1411.06;3.60793;1.1736;-0.00325549;0.00405916;8.73465e-05;0.00406021;-0.00325654;0.996738;-0.00742866;0.000659903;1.00545;0.0255389;0.970603;1;4;1
675.531;1411.06;3.48866;1.09668;-0.00426749;0.00327841;-0.000258026;0.00328722;-0.0042763;0.990878;0.00368498;0.00519853;1.00589;0.0237418;0.983893;1;4;1
698.531;1411.06;3.41113;1.09097;-0.00368274;0.00214095;0.00064516;0.00221157;-0.00375336;1.0006;0.00121539;-0.00496597;0.999636;0.0213121;0.990189;1;3;1
721.531;1411.06;3.31888;1.17151;-0.0039121;0.00166266;-0.000111831;0.0016649;-0.00391434;0.992839;0.00793141;0.000995714;1.00296;0.0203815;0.987628;1;3;1
744.531;1411.06;3.23081;1.10764;-0.00345107;0.0012037;-0.000268959;0.00121919;-0.00346656;0.994557;0.00427544;0.000715955;1.00053;0.0238878;0.983971;1;3;1
767.531;1411.06;3.15985;1.1461;-0.00196659;0.00151527;-5.50885e-05;0.00151614;-0.00196746;1.00094;-0.00234406;0.000878165;1.00019;0.0213249;0.986135;1;3;1
790.531;1411.06;3.14025;1.08361;-0.00233986;0.0024509;-0.000718394;0.00255631;-0.00244527;0.996707;-0.00101438;0.00269297;1.00228;0.0214808;0.987527;1;3;1
813.531;1411.06;3.05206;1.09338;-0.00307626;0.0020082;4.97668e-05;0.00200869;-0.00307675;0.994397;-0.00319261;-0.00256893;1.00047;0.0222765;0.991085;1;4;1
836.531;1411.06;2.99853;1.06748;-0.00380614;0.00120489;0.000500331;0.00125435;-0.00385561;0.999734;-0.00433973;0.00220201;1.00045;0.0263945;0.97756;1;4;1
859.531;1411.06;2.87664;1.07227;-0.00332086;0.00110169;0.00116884;0.0013916;-0.00361077;0.995532;-0.00209729;-0.00696346;1.00021;0.0232086;0.985497;1;4;1
882.531;1411.06;2.84544;1.14732;-0.00208933;0.00302298;0.000474833;0.00306671;-0.00213306;0.997592;-0.000926224;0.00112118;1.00675;0.0228511;0.983715;1;3;1
905.531;1411.06;2.78042;1.10186;-0.00222247;0.00032642;-0.00119461;0.00079877;-0.00269482;1.00202;-0.00275396;0.00328052;1.00029;0.0236347;0.984409;1;3;1
928.531;1411.06;2.74303;1.06948;-0.00276683;0.00381365;0.000375983;0.00383506;-0.00278824;0.994818;0.000466353;-0.000644763;1.00454;0.0224195;0.989636;1;4;1
951.531;1411.06;2.65296;1.13749;-0.00427534;0.00458927;0.000597729;0.00462939;-0.00431546;0.99423;0.00235148;-0.00261018;1.01024;0.0253906;0.972567;1;3;1
974.531;1411.06;2.54592;1.11334;-0.00359724;0.002504;0.000215876;0.00251162;-0.00360486;0.996826;-0.00151627;0.00685324;1.0037;0.0220649;0.987971;1;4;1
997.531;1411.06;2.48716;1.08654;-0.00117295;0.00228658;0.000554374;0.00237324;-0.00125962;1.00557;0.00419044;-0.00573339;0.99952;0.0275176;0.982743;1;3;1
1020.53;1411.06;2.49193;1.09129;-0.00200497;0.00221758;0.00144576;0.00266516;-0.00245254;0.991398;-0.00449867;0.00237005;1.00269;0.0257194;0.984746;1;4;1
1043.53;1411.06;2.3948;1.14717;-0.00369025;0.000854907;0.000615453;0.00093677;-0.00377212;0.996113;0.000696336;-0.000208138;1.00056;0.0262799;0.977708;1;3;1
1066.53;1411.06;2.32185;1.11583;-0.00384085;0.00130011;3.39516e-05;0.00130033;-0.00384107;0.995683;0.00498298;-0.00202047;1.00319;0.0218678;0.989394;1;3;1
1089.53;1411.06;2.21773;1.08505;-0.00348748;0.00290677;0.000336396;0.00292441;-0.00350513;0.991351;-0.00192979;0.00133889;1.00238;0.0267279;0.976406;1;3;1
1112.53;1411.06;2.16115;1.10363;-0.00122037;0.003181;0.000423525;0.00322138;-0.00126075;1.00018;-0.00407421;-0.000408425;1.00349;0.0231748;0.981829;1;3;1
1135.53;1411.06;2.16156;1.11304;-0.00141795;0.00274627;-0.00186292;0.00345802;-0.0021297;1.00318;0.000231509;-0.00299763;1.00261;0.0255173;0.979881;1;3;1
1158.53;1411.06;2.09585;1.06008;-0.00245351;0.00201087;0.000283842;0.00202884;-0.00247149;0.991753;-0.000638481;0.0042999;1.00306;0.0225624;0.986831;1;3;1
1181.53;1411.06;2.04855;1.09197;-0.00270386;0.00403708;0.00240375;0.00480643;-0.00347321;0.997498;-0.00408105;0.000621494;1.00589;0.0237462;0.983155;1;3;1
1204.53;1411.06;1.97126;1.12987;-0.00258104;0.0037576;0.000886695;0.0038793;-0.00270274;0.996981;-0.000525211;-0.000707057;1.00777;0.0258711;0.9807;1;3;1
1227.53;1411.06;1.92967;1.08721;-0.00175883;0.00287515;-0.000199564;0.00288373;-0.00176741;1.00326;0.0028378;-0.001214;1.00487;0.0239958;0.988579;1;3;1
1250.53;1411.06;1.89027;1.10782;-0.000510618;0.00375545;0.000386979;0.00379027;-0.000545438;0.998742;0.00108088;0.00283626;1.00805;0.0256778;0.983669;1;3;1
1273.53;1411.06;1.90617;1.06194;0.000693284;0.00410218;0.00153915;0.00469427;0.000101188;0.998349;-0.00649542;0.00200019;1.00407;0.0325621;0.970494;1;3;1
31.5305;1388.06;5.55054;1.06912;0.00144308;0.00180355;0.000653816;0.00230152;0.000945113;0.998826;0.00219302;-0.00589626;1.00055;0.0241284;0.987376;1;3;1
54.5305;1388.06;5.58362;1.13477;-0.0021661;0.000199654;0.00220887;0.00152243;-0.00348887;0.997096;-0.00110892;-0.00182133;0.999773;0.0214081;0.989313;1;3;1
77.5306;1388.06;5.45062;1.19667;-0.00398124;0.00238546;0.000201533;0.00239183;-0.00398762;1.00121;0.000677839;0.00257757;1.00372;0.0220982;0.986598;1;3;1
100.531;1388.06;5.40011;1.12369;-0.0027348;-0.000235879;-0.00045179;-0.000156706;-0.00281397;0.993992;-0.00374703;3.67355e-06;0.994992;0.021661;0.98801;1;3;1
123.531;1388.06;5.32457;1.11572;-0.00408126;-0.000677609;-0.000771396;-0.000510943;-0.00424793;0.993636;-0.00302291;-0.000866256;0.996093;0.0216348;0.9923;1;3;1
146.531;1388.06;5.21199;1.10869;-0.00350673;-0.000213118;-0.00021403;-0.000199268;-0.00352058;1.00006;0.00061263;0.00433422;1.00038;0.02156;0.990935;1;3;1
169.531;1388.06;5.16298;1.13438;-0.00338783;-0.000173583;0.00102038;0.00012298;-0.00368439;0.996968;-0.005024;-0.00465811;0.994445;0.0230911;0.984315;1;3;1
192.531;1388.06;5.05584;1.17444;-0.0032861;0.00155328;0.000327221;0.00157531;-0.00330813;0.997914;-0.00368002;0.000989976;0.990432;0.0223305;0.985666;1;3;1
215.531;1388.06;5.01154;1.17849;-0.00303886;0.000315731;-0.000448862;0.000374753;-0.00309788;0.992716;-0.00396375;0.00437164;0.997608;0.0220885;0.99046;1;3;1
238.531;1388.06;4.91581;1.13016;-0.0043295;0.000611138;-0.0010108;0.000809938;-0.0045283;0.998788;-0.00379685;0.00335171;0.995197;0.0225014;0.986665;1;3;1
261.531;1388.06;4.81191;1.11383;-0.00366553;-0.000324732;-0.000444391;-0.00026663;-0.00372363;0.994941;-0.00248962;-0.00232287;0.998146;0.0222121;0.99068;1;3;1
284.531;1388.06;4.74689;1.11403;-0.00460644;0.00118072;-0.00114605;0.00139941;-0.00482514;0.99562;0.00263154;0.00403964;1.00085;0.0215425;0.987688;1;3;1
307.531;1388.06;4.59952;1.09664;-0.0042125;0.000454515;-3.20167e-05;0.000454735;-0.00421272;0.999191;-0.00106776;-0.00321538;0.997298;0.0227912;0.987529;1;3;1
330.531;1388.06;4.5527;1.12071;-0.00219608;0.00248185;0.000686185;0.00258043;-0.00229465;0.993732;-0.00303935;-0.00473291;1.00304;0.0184933;0.990681;1;3;1
353.531;1388.06;4.49839;1.11066;-0.00338848;0.00264704;-0.000779304;0.00274604;-0.00348748;0.997604;0.000338893;0.00452829;0.9997;0.023518;0.989295;1;3;1
376.531;1388.06;4.39656;1.10744;-0.00321897;-0.000536907;-0.000115308;-0.000531958;-0.00322391;0.999252;0.00114477;0.00146863;0.99462;0.0221501;0.989785;1;3;1
399.531;1388.06;4.35007;1.12562;-0.00316735;-0.00104424;0.00096023;-0.00067438;-0.00353721;0.996332;-0.00175142;-0.00129751;0.99732;0.0184221;0.992259;1;3;1
422.531;1388.06;4.25062;1.14827;-0.00411097;0.00115105;-0.00156865;0.00158319;-0.00454311;0.994967;-0.00552755;0.00307838;0.998173;0.022165;0.987326;1;3;1
445.531;1388.06;4.16055;1.07681;-0.00375834;0.00303904;-0.000594558;0.00309066;-0.00380995;0.998831;-0.00384322;-0.000286524;1.00153;0.0201688;0.991511;1;3;1
468.531;1388.06;4.0774;1.12204;-0.00140257;0.00127462;0.00024538;0.00129693;-0.00142488;0.996933;0.0036821;0.000189185;1.00022;0.0174466;0.991572;1;3;1
491.531;1388.06;4.09597;1.11204;-0.00198526;0.00190965;-0.000197221;0.00191961;-0.00199522;0.997411;0.000289866;-0.000283209;1.00402;0.0213238;0.992928;1;3;1
514.531;1388.06;3.98598;1.10688;-0.00462299;0.00142327;-0.000459372;0.00145798;-0.00465769;0.995206;0.00493915;0.0010187;0.998449;0.0195998;0.993728;1;3;1
537.531;1388.06;3.88282;1.09132;-0.00416586;-9.59297e-06;-0.00041958;3.23411e-05;-0.00420779;0.996054;0.00274479;-0.00268019;0.999042;0.0239265;0.981689;1;3;1
560.531;1388.06;3.79395;1.12309;-0.00337932;0.00180459;6.32074e-05;0.00180536;-0.00338009;0.995874;-0.00588405;0.00335804;1.00242;0.0206223;0.986719;1;3;1
583.531;1388.06;3.7271;1.07057;-0.00482489;0.00120638;-0.00038422;0.00123076;-0.00484926;0.998124;-0.000265823;-0.000757216;1.00227;0.0210431;0.988813;1;3;1
606.531;1388.06;3.57146;1.09401;-0.00401473;0.00131124;-0.000729818;0.00140944;-0.00411293;0.987792;0.00521644;0.00180367;0.996101;0.0238208;0.987223;1;4;1
629.531;1388.06;3.54205;1.05961;-0.00216548;0.00141907;-0.000314984;0.00144654;-0.00219295;0.994244;-0.000185553;-0.00426205;0.999972;0.0273167;0.986122;1;4;1
652.531;1388.06;3.47168;1.02392;-0.00334151;0.00373221;0.00118125;0.00392426;-0.00353355;0.995385;0.00128812;0.00361488;1.00355;0.0275934;0.968061;1;3;1
675.531;1388.06;3.38805;1.00854;-0.000975235;0.00086482;0.000352773;0.000930135;-0.00104055;0.997299;-0.00495026;0.00513747;1.00204;0.0261494;0.985441;1;4;1
698.531;1388.06;3.4268;1.03362;-0.000766391;0.00138327;0.00118719;0.0019099;-0.00129303;1.00288;-0.00397366;-0.0102361;1.00147;0.0246824;0.978476;1;3;1
721.531;1388.06;3.35275;1.06596;-0.00343519;0.00299125;0.000413395;0.00301773;-0.00346167;0.992687;-0.00346416;0.000575153;1.0011;0.0227005;0.990293;1;3;1
744.531;1388.06;3.26847;1.09067;-0.00420106;0.00072154;-0.000521959;0.000776276;-0.00425579;1.00112;-0.00177455;-0.0024243;1.00143;0.0229756;0.985751;1;3;1
767.531;1388.06;3.15909;1.07087;-0.00267171;0.00181341;-0.00115536;0.00209353;-0.00295183;0.998453;0.00265231;0.00135826;1.00364;0.0235983;0.985778;1;3;1
790.531;1388.06;3.14539;1.04989;-0.00222994;0.000323831;-0.000296097;0.000357713;-0.00226382;0.988067;0.00130844;-0.000261988;0.999922;0.0227947;0.986811;1;3;1
813.531;1388.06;3.0564;1.04585;-0.00419059;0.00164648;-7.80816e-05;0.00164752;-0.00419164;1.00298;0.00199453;0.00322104;1.00447;0.0277807;0.985281;1;3;1
836.531;1388.06;2.95222;1.04186;-0.00399903;0.00167712;0.000515995;0.00172365;-0.00404555;0.9916;-0.000272868;0.000348491;1.00356;0.0211266;0.987819;1;3;1
859.531;1388.06;2.87207;1.0617;-0.00248236;0.00163723;-0.00110418;0.00191452;-0.00275965;0.991302;0.00367936;-0.000932062;1.00337;0.0210455;0.987852;1;4;1
882.531;1388.06;2.83789;1.03418;-0.00205141;0.00317287;0.000911021;0.00332717;-0.00220572;1.0032;0.000178925;-0.00149139;1.00238;0.0259007;0.974752;1;3;1
905.531;1388.06;2.77754;1.13755;-0.00218928;0.00167373;-0.000173641;0.00168152;-0.00219707;0.996229;-0.00296671;0.00251946;0.995816;0.0260462;0.978181;1;3;1
928.531;1388.06;2.73706;0.997342;-0.00392648;0.00140216;-0.0011674;0.0016467;-0.00417101;0.994723;-0.00395131;0.00818355;0.999423;0.0256517;0.976657;1;3;1
951.531;1388.06;2.59615;0.942114;-0.0046844;0.00275365;0.000604884;0.00280252;-0.00473327;0.992213;-0.00620986;-0.00562489;1.00041;0.0233959;0.975882;1;3;1
974.531;1388.06;2.52105;1.03394;-0.00321963;0.00178998;0.00120843;0.00206624;-0.00349589;1.00213;0.000117808;0.000839055;1.00257;0.0205411;0.98919;1;4;1
997.531;1388.06;2.44772;1.03128;-0.00182953;0.00168411;-0.000642438;0.00179789;-0.00194331;0.99293;0.00697414;-0.000436253;1.0072;0.0220692;0.983123;1;3;1
1020.53;1388.06;2.43681;1.02088;-0.00137177;0.00120405;0.000625121;0.00134774;-0.00151546;0.997871;0.00467347;-0.00233479;0.999049;0.0253644;0.978434;1;4;1
1043.53;1388.06;2.38454;1.09055;-0.004142;0.00320837;0.000775339;0.00328927;-0.00422289;0.995953;0.00316213;0.00165433;1.00353;0.025247;0.980328;1;4;1
1066.53;1388.06;2.24588;1.04427;-0.00274172;0.00222081;1.73002e-05;0.00222087;-0.00274178;1.00142;-0.00892797;0.000204633;0.999171;0.028527;0.973828;1;3;1
1089.53;1388.06;2.25818;1.0096;-0.000516862;0.00294976;0.000195244;0.00296072;-0.000527823;0.996726;0.00544183;0.00299993;1.00254;0.0268815;0.976623;1;4;1
1112.53;1388.06;2.22208;1.00455;-0.00138686;0.00313029;0.000153253;0.00313548;-0.00139206;0.999353;0.007515;-0.00303933;1.00185;0.0244859;0.982306;1;3;1
1135.53;1388.06;2.19432;1.04895;-0.00349144;0.00360798;0.000822482;0.00370202;-0.00358548;1.0019;-1.93563e-05;-0.00345994;1.00343;0.0255614;0.983319;1;3;1
1158.53;1388.06;2.06118;1.03366;-0.0055001;0.00189519;-4.03951e-05;0.00189541;-0.00550032;0.980548;-0.00561312;0.00600507;0.998247;0.0270339;0.97956;1;3;1
1181.53;1388.06;1.94054;0.966946;-0.0045102;0.00262315;-0.000285607;0.00263457;-0.00452162;1.0027;-0.00205849;0.00246266;0.99933;0.0269806;0.975573;1;3;1
1204.53;1388.06;1.85322;0.982821;-0.00199032;0.00315479;5.72204e-05;0.00315542;-0.00199095;1.00473;0.0065381;-0.000946045;0.998163;0.0231385;0.987477;1;4;1
1227.53;1388.06;1.84889;0.981073;-0.000976312;0.00236852;0.000796765;0.00254862;-0.00115641;0.99678;-0.00246424;-0.000590952;1.00035;0.0199549;0.988454;1;3;1
1250.53;1388.06;1.80828;0.985491;-0.00374031;0.00244036;0.000702718;0.00251925;-0.0038192;0.990023;-0.00422288;0.00352304;1.00062;0.023588;0.985647;1;3;1
1273.53;1388.06;1.67652;0.971431;-0.00571246;0.00196453;0.00147883;0.00223954;-0.00598747;1.00344;-0.00603603;-0.000560647;1.00336;0.0287338;0.984382;1;3;1
31.5305;1365.06;5.59722;1.03458;-0.00264768;0.00192253;0.00119052;0.00221406;-0.00293921;0.994954;0.000378446;-0.00246639;1.00084;0.0250638;0.988321;1;3;1
54.5305;1365.06;5.53612;1.10927;-0.0032649;0.00266012;0.00146784;0.00300382;-0.0036086;0.999534;-0.00315319;-0.00355751;1.00426;0.0196315;0.989129;1;3;1
77.5306;1365.06;5.44678;1.06622;-0.00448891;0.00404605;0.000137042;0.00404825;-0.00449111;0.99494;-0.000584459;0.000436904;1.00665;0.0188993;0.992015;1;3;1
100.531;1365.06;5.32915;1.14169;-0.00186436;0.00129097;0.00144719;0.00185419;-0.00242758;0.999034;-0.000901255;-0.00498732;1.00574;0.0207603;0.986161;1;3;1
123.531;1365.06;5.36089;1.13082;-0.00105495;0.00112232;-0.000240731;0.00114862;-0.00108124;0.993358;0.00363665;0.000964764;1.00538;0.0204624;0.990881;1;2;1
146.531;1365.06;5.2806;1.13584;-0.00514374;0.000473769;-0.000415151;0.000504285;-0.00517426;0.995556;-0.000121348;-0.00109903;1.00167;0.0187718;0.993732;1;2;1
169.531;1365.06;5.12367;1.14524;-0.00564891;0.000837582;0.00014768;0.000840942;-0.00565227;0.995204;0.000576764;0.00195839;1.00318;0.020171;0.994351;1;2;1
192.531;1365.06;5.02;1.10825;-0.00349968;0.0017635;0.000477568;0.00180648;-0.00354266;0.993735;-0.00122173;-0.00273613;1.00593;0.0239106;0.98701;1;3;1
215.531;1365.06;4.96239;1.12283;-0.00291867;0.00166781;0.00111562;0.00192478;-0.00317564;0.996788;-0.000328058;0.00187068;1.00203;0.0212867;0.99064;1;2;1
