x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
1112.53;1434.06;5.85471;2.95207;0.00621363;-0.00764445;8.27752e-05;0.00621413;-0.00764495;1.00359;0.00496637;-0.00724532;0.988142;0.0205701;0.989035;1;3;1
1135.53;1434.06;5.99689;3.07829;0.00815839;-0.00783334;1.25725e-05;0.0081584;-0.00783335;1.00743;0.00668227;-0.000497582;0.988444;0.0255113;0.979785;1;3;1
1158.53;1434.06;6.22817;3.1194;0.00883171;-0.00832756;-0.000371386;0.00883975;-0.00833559;1.00941;0.00755683;-8.27181e-05;0.992887;0.0220435;0.982807;1;3;1
1181.53;1434.06;6.40128;3.16777;0.00746067;-0.00795502;0.000414476;0.00747181;-0.00796616;1.00682;0.000428265;-0.00231195;0.998024;0.0317598;0.974143;1;3;1
1204.53;1434.06;6.56975;3.29625;0.00664676;-0.00863796;0.00015811;0.0066484;-0.00863959;1.00496;-0.00529927;-0.00236704;0.991813;0.0270507;0.983121;1;3;1
1227.53;1434.06;6.70569;3.34428;0.00656119;-0.00688306;-0.000593147;0.0065873;-0.00690918;1.00813;0.00344108;-0.00331968;0.994013;0.0231226;0.983738;1;3;1
1250.53;1434.06;6.87014;3.4989;0.0100892;-0.00884616;0.000429396;0.0100989;-0.0088559;1.00788;0.00742769;-0.00262064;0.9901;0.0256923;0.987888;1;3;1
1273.53;1434.06;7.16693;3.56743;0.0129918;-0.00699118;0.000837101;0.0130268;-0.00702618;1.0133;0.0131247;-0.00491523;0.9883;0.0303822;0.978814;1;3;1
31.5305;1411.06;-0.875054;-1.30287;0.00610042;-0.00861641;0.000626939;0.00612708;-0.00864306;1.00861;-0.00241276;-0.00973205;0.9938;0.0259373;0.983829;1;3;1
54.5305;1411.06;-0.735653;-1.15319;0.00480158;-0.00985616;0.0020561;0.00508453;-0.0101391;1.00775;0.00546524;-0.00235966;0.99266;0.0237819;0.987751;1;3;1
77.5306;1411.06;-0.655596;-1.01653;0.00514563;-0.0119483;0.00128164;0.00524119;-0.0120439;1.00273;0.00315263;-0.00585116;0.984022;0.0212363;0.989803;1;3;1
100.531;1411.06;-0.499961;-0.960652;0.00550333;-0.0101328;0.000407276;0.00551393;-0.0101434;1.00993;0.0112177;-0.00150523;0.995742;0.0233771;0.989965;1;3;1
123.531;1411.06;-0.40339;-0.862985;0.00531984;-0.00992288;-0.000225387;0.00532317;-0.00992621;1.0012;0.017097;-0.0104787;0.99152;0.0234716;0.987024;1;3;1
146.531;1411.06;-0.256495;-0.725199;0.00614125;-0.00993812;8.80178e-07;0.00614125;-0.00993812;1.00619;0.00565077;0.000119702;0.987748;0.0236589;0.986205;1;3;1
169.531;1411.06;-0.122157;-0.670001;0.00461512;-0.00923265;0.000389782;0.00462609;-0.00924361;1.00366;0.00334856;-0.00486219;0.993021;0.0233467;0.985492;1;3;1
192.531;1411.06;-0.0450856;-0.533312;0.0050276;-0.0100389;0.00142953;0.00516204;-0.0101733;1.01091;0.00367268;-0.00588478;0.993992;0.0212317;0.989218;1;3;1
215.531;1411.06;0.107955;-0.438656;0.0051254;-0.01011;0.000272613;0.00513028;-0.0101148;1.00272;0.00586851;-0.00299128;0.988795;0.0213942;0.990378;1;2;1
238.531;1411.06;0.18938;-0.278625;0.00482163;-0.0102938;0.000178863;0.00482375;-0.010296;1.00775;0.00119245;-0.00643817;0.986386;0.0265745;0.983472;1;3;1
261.531;1411.06;0.328957;-0.283342;0.00551496;-0.0100475;-0.000386526;0.00552455;-0.0100571;0.999952;0.00319642;-0.0032335;0.991247;0.0260973;0.984193;1;3;1
284.531;1411.06;0.442179;-0.144883;0.00578621;-0.0105475;0.0013471;0.00589656;-0.0106579;1.00408;0.00474968;-0.00529345;0.986205;0.0250766;0.986092;1;4;1
307.531;1411.06;0.593727;-0.0419234;0.0056932;-0.00939767;0.000745888;0.00572998;-0.00943444;1.00555;0.0034477;-0.00596111;0.991917;0.0283122;0.983429;1;3;1
330.531;1411.06;0.70277;0.0816996;0.00418258;-0.00912603;9.09814e-05;0.0041832;-0.00912665;1.00747;0.00143785;-0.00279112;0.989288;0.0234318;0.985087;1;3;1
353.531;1411.06;0.785466;0.112834;0.00558524;-0.0091176;0.000313427;0.00559191;-0.00912428;1.00498;0.000520546;0.00189752;0.995491;0.0241979;0.982903;1;4;1
376.531;1411.06;0.958831;0.198343;0.00791308;-0.00935714;0.00111125;0.00798429;-0.00942835;1.0071;-0.00116586;-0.00988973;0.995146;0.024424;0.984635;1;3;1
399.531;1411.06;1.14761;0.311636;0.00745201;-0.0103482;0.00130714;0.00754749;-0.0104437;1.00637;0.00380851;-0.00371275;0.993258;0.0231053;0.987464;1;3;1
422.531;1411.06;1.29988;0.408524;0.00753703;-0.0104257;0.00083359;0.00757563;-0.0104643;1.00724;0.00374961;-0.00223771;0.989525;0.0224305;0.987896;1;3;1
445.531;1411.06;1.49262;0.503108;0.00592615;-0.00732132;-0.000294226;0.00593268;-0.00732785;1.00728;0.00597633;-0.00569896;0.993771;0.0216224;0.98572;1;3;1
468.531;1411.06;1.57141;0.56513;0.00359982;-0.00819527;0.000611129;0.0036314;-0.00822685;1.00131;0.00217766;0.00102249;0.995434;0.0210171;0.988286;1;3;1
491.531;1411.06;1.65751;0.698052;0.00466987;-0.0109174;0.000587822;0.00469201;-0.0109395;1.00344;0.00851918;-0.0121767;0.990408;0.0229252;0.984692;1;3;1
514.531;1411.06;1.78489;0.843513;0.00652786;-0.00903923;0.000374107;0.00653684;-0.00904822;1.00421;0.00332195;-0.0037074;0.99498;0.0235796;0.980753;1;3;1
537.531;1411.06;1.95642;0.888257;0.0075508;-0.00902576;0.000545634;0.00756874;-0.0090437;1.00663;0.00230643;-0.00404272;0.987747;0.0210244;0.983691;1;4;1
560.531;1411.06;2.13063;1.00928;0.00778878;-0.0100546;0.000306309;0.00779404;-0.0100599;1.00966;0.00536354;-0.00105563;0.98725;0.0197593;0.989488;1;3;1
583.531;1411.06;2.3131;1.03181;0.0056077;-0.00945226;0.00057425;0.00562957;-0.00947412;1.00672;0.0033652;-0.00259732;0.991724;0.0222073;0.990215;1;3;1
606.531;1411.06;2.38766;1.14792;0.00618521;-0.0087269;0.00159127;0.00635313;-0.00889481;1.00389;0.00321453;-0.00494146;0.995766;0.0247555;0.981602;1;3;1
629.531;1411.06;2.59625;1.24703;0.00767813;-0.0091401;0.0018952;0.00788905;-0.00935101;1.00579;-0.00069254;-0.002294;0.990819;0.0236997;0.984762;1;4;1
652.531;1411.06;2.7389;1.3842;0.00567082;-0.00865903;0.00112134;0.00575803;-0.00874624;1.00566;0.00107641;-0.0122193;0.999224;0.0297369;0.960557;1;4;1
675.531;1411.06;2.85575;1.48696;0.00626891;-0.00977547;0.000798634;0.00630857;-0.00981512;1.00372;0.00895855;0.00160433;0.991698;0.0264374;0.979954;1;4;1
698.531;1411.06;3.02593;1.58807;0.00732729;-0.00900017;0.000743312;0.00736106;-0.00903394;1.01304;0.0103275;-0.00881719;0.989417;0.0262084;0.985273;1;4;1
721.531;1411.06;3.1908;1.75405;0.00573108;-0.0100582;-0.000359037;0.00573924;-0.0100664;1.00667;0.0061455;-0.00497385;0.98723;0.0257667;0.980455;1;4;1
744.531;1411.06;3.28852;1.75144;0.00590303;-0.00873501;-0.00159458;0.00607472;-0.0089067;1.00309;0.00961779;0.00322423;0.987676;0.028742;0.976893;1;4;1
767.531;1411.06;3.46144;1.8555;0.00805537;-0.00815809;-0.000720898;0.00808736;-0.00819008;1.01001;0.00254717;-0.00415905;0.993883;0.0228367;0.983994;1;4;1
790.531;1411.06;3.65741;1.87792;0.00733713;-0.00977547;-0.000173089;0.00733888;-0.00977722;1.00833;0.000526107;-0.00257579;0.989722;0.0235597;0.985043;1;4;1
813.531;1411.06;3.79748;2.00303;0.00613491;-0.00869647;0.000515651;0.00615281;-0.00871438;1.00624;-0.00343213;-0.00175976;0.992477;0.0230832;0.990377;1;4;1
836.531;1411.06;3.93839;2.06065;0.00488567;-0.01001;0.00111297;0.00496837;-0.0100927;1.00909;-0.00120217;-0.00686026;0.991351;0.0284121;0.974347;1;3;1
859.531;1411.06;4.02117;2.21943;0.00598855;-0.00964414;0.00257256;0.00640102;-0.0100566;1.00563;0.00105636;-0.00918461;0.990941;0.0252566;0.982802;1;4;1
882.531;1411.06;4.21228;2.32793;0.00958245;-0.00542721;-5.2751e-05;0.00958263;-0.0054274;1.0097;-0.00310886;0.00115441;1.00009;0.0250853;0.980673;1;4;1
905.531;1411.06;4.45963;2.3673;0.0102778;-0.00952919;-0.00101257;0.0103294;-0.00958082;1.01133;0.00205662;-0.00904555;0.98764;0.0236386;0.984326;1;4;1
928.531;1411.06;4.68248;2.45345;0.00705799;-0.00615136;0.00104119;0.00713955;-0.00623292;1.00747;0.00441984;-0.00369407;0.99802;0.0224116;0.989635;1;4;1
951.531;1411.06;4.78252;2.61221;0.00448455;-0.00610976;0.000287373;0.00449234;-0.00611755;1.00247;0.00203631;-0.00300067;0.998057;0.026745;0.969407;1;3;1
974.531;1411.06;4.88796;2.63381;0.0063611;-0.00831209;-0.000865374;0.00641196;-0.00836295;1.0079;3.46111e-05;0.00378374;0.994214;0.0244546;0.985179;1;3;1
997.531;1411.06;5.07418;2.65974;0.00793028;-0.00767043;-5.55549e-05;0.00793048;-0.00767063;1.0103;0.0110973;-0.00748689;0.994247;0.0334199;0.974905;1;3;1
1020.53;1411.06;5.25107;2.78363;0.0068433;-0.00655176;0.00161284;0.00703476;-0.00674322;1.00097;-0.00420466;-0.00512445;0.997324;0.029746;0.979519;1;4;1
1043.53;1411.06;5.38716;2.92094;0.00756429;-0.00906207;0.000432096;0.00757551;-0.0090733;1.00855;0.00608053;-0.008704;0.990486;0.0281446;0.974261;1;3;1
1066.53;1411.06;5.59713;3.01908;0.0084143;-0.00819503;-0.000351808;0.00842174;-0.00820248;1.00734;0.00990141;-0.00219456;0.990732;0.0209591;0.990255;1;3;1
1089.53;1411.06;5.77237;3.06802;0.00829048;-0.0058889;-0.000797392;0.00833519;-0.0059336;1.00618;0.00301516;-0.0026139;0.993753;0.0254536;0.978819;1;4;1
1112.53;1411.06;5.97673;3.15253;0.00629321;-0.008037;-0.000137363;0.00629452;-0.00803832;1.00355;0.000826114;-0.00632061;0.989443;0.0239756;0.980678;1;3;1
1135.53;1411.06;6.06051;3.27107;0.00719965;-0.00836727;-0.00126161;0.00730123;-0.00846886;1.01064;0.00219009;0.000351188;0.988822;0.0270539;0.977335;1;3;1
1158.53;1411.06;6.30656;3.27664;0.009089;-0.00934365;-0.000124312;0.00908984;-0.00934449;1.00368;0.00319773;-4.5786e-05;0.9912;0.0231889;0.98616;1;3;1
1181.53;1411.06;6.47662;3.36678;0.0078012;-0.008208;0.0011031;0.00787686;-0.00828366;1.00954;0.0026644;-0.00718088;0.997146;0.0249439;0.980987;1;3;1
1204.53;1411.06;6.66351;3.49632;0.00858538;-0.00743133;0.00121341;0.00867678;-0.00752273;1.00605;0.00503493;-0.00493335;0.990832;0.025857;0.980664;1;3;1
1227.53;1411.06;6.86945;3.56439;0.00861592;-0.00810477;0.000248843;0.00861962;-0.00810847;1.01301;0.00299469;-0.00323319;0.991556;0.0266821;0.98593;1;3;1
1250.53;1411.06;7.05753;3.7365;0.00544824;-0.00636053;-0.000808296;0.00550331;-0.0064156;1.00133;0.00176151;-0.00206347;0.999232;0.02534;0.984129;1;4;1
1273.53;1411.06;7.11911;3.72293;0.00268153;-0.00759777;4.71819e-05;0.00268175;-0.00759798;1.00574;0.00170196;-0.00340305;0.9965;0.0348072;0.966371;1;3;1
31.5305;1388.06;-0.846361;-1.11627;0.00515894;-0.00965548;0.00254852;0.0055851;-0.0100816;1.01036;0.00857782;-0.0116639;0.989657;0.0242096;0.987348;1;3;1
54.5305;1388.06;-0.728717;-0.935505;0.00493424;-0.00984078;0.00286855;0.00547162;-0.0103782;1.00145;0.000219299;-0.00453472;0.988194;0.0261228;0.98401;1;3;1
77.5306;1388.06;-0.621486;-0.738593;0.00683532;-0.00751295;0.00118869;0.00693314;-0.00761076;1.00673;0.00498259;-0.00629208;0.994799;0.0250721;0.983034;1;4;1
100.531;1388.06;-0.41599;-0.693822;0.00719993;-0.0107936;0.000252034;0.00720346;-0.0107971;1.00603;-0.00193126;-0.00341698;0.984502;0.0243423;0.985227;1;4;1
123.531;1388.06;-0.291643;-0.613097;0.00474261;-0.0109331;0.00026292;0.00474702;-0.0109376;1.00326;0.00535802;-0.00409032;0.985584;0.0228292;0.991443;1;3;1
146.531;1388.06;-0.198649;-0.526036;0.00519596;-0.00932205;0.000373758;0.00520558;-0.00933167;1.00853;-0.000247966;-0.00365941;0.993189;0.0212037;0.991277;1;3;1
169.531;1388.06;-0.0536368;-0.423144;0.00622538;-0.0107601;0.00170618;0.00639507;-0.0109298;1.00705;6.41281e-06;-0.0025664;0.988325;0.0227219;0.984895;1;2;1
192.531;1388.06;0.0862235;-0.288671;0.00660636;-0.00899624;0.00105473;0.00667733;-0.00906722;1.00774;0.00110019;-0.00631121;0.984702;0.0224015;0.985671;1;3;1
215.531;1388.06;0.248683;-0.192386;0.00429941;-0.0095024;0.000672156;0.00433207;-0.00953505;1.00376;0.000264455;-0.00101521;0.989902;0.0253276;0.98748;1;3;1
238.531;1388.06;0.283305;-0.131209;0.00291614;-0.00725092;3.9526e-05;0.00291629;-0.00725107;1.00126;0.00248122;-0.00210515;0.990063;0.0244255;0.984195;1;3;1
261.531;1388.06;0.382346;-0.0304623;0.0048288;-0.00990974;-8.21318e-05;0.00482926;-0.0099102;1.00936;0.00407986;-0.00228893;0.989524;0.0218812;0.990956;1;3;1
284.531;1388.06;0.504551;0.0472456;0.00625774;-0.0096183;0.000205715;0.0062604;-0.00962097;1.00449;0.00489057;-0.00436678;0.990238;0.0227696;0.986399;1;3;1
307.531;1388.06;0.668909;0.161629;0.00628085;-0.00891907;0.000263067;0.0062854;-0.00892362;1.01064;0.00330599;-0.00485857;0.98966;0.0261302;0.983756;1;4;1
330.531;1388.06;0.79206;0.264201;0.00445043;-0.00853714;-0.000201597;0.00445356;-0.00854027;1.00341;0.00579454;-0.00592446;0.991585;0.0221531;0.986791;1;2;1
353.531;1388.06;0.872946;0.307257;0.00499507;-0.00940833;-0.00135963;0.00512229;-0.00953555;1.00454;0.00418243;0.00546896;0.988957;0.0260921;0.986799;1;4;1
376.531;1388.06;1.02109;0.389695;0.00693149;-0.0103885;0.00112021;0.00700364;-0.0104606;1.00891;0.00450526;-0.00434373;0.989628;0.0249044;0.98704;1;3;1
399.531;1388.06;1.19003;0.556334;0.00698097;-0.0107581;0.00260619;0.00735594;-0.011133;1.00625;0.00258752;-0.0111988;0.986675;0.0217085;0.989231;1;4;1
422.531;1388.06;1.34025;0.670551;0.00739115;-0.0111492;-0.000289685;0.00739568;-0.0111538;1.01134;0.00147328;0.00477167;0.987669;0.0251529;0.983608;1;4;1
445.531;1388.06;1.52867;0.656116;0.00555477;-0.00937697;0.000758857;0.00559324;-0.00941544;1.00665;-0.00194005;-0.00593469;0.990928;0.0221366;0.989653;1;3;1
468.531;1388.06;1.59493;0.780752;0.00632837;-0.0109823;0.00173297;0.00650016;-0.0111541;0.998775;0.00440992;-0.00544588;0.987053;0.0206324;0.988289;1;3;1
491.531;1388.06;1.81807;0.925274;0.00662364;-0.0102146;0.000835554;0.006665;-0.010256;1.00919;0.0058375;-0.0057429;0.991304;0.0269994;0.988574;1;4;1
514.531;1388.06;1.89785;1.04699;0.00419813;-0.00951149;0.000411793;0.00421049;-0.00952385;1.00268;0.00695485;-0.00654848;0.98536;0.0210105;0.992842;1;4;1
537.531;1388.06;2.01026;1.14522;0.00538932;-0.0112314;-0.00021198;0.00539203;-0.0112341;1.00773;0.00495504;-0.00565628;0.991021;0.0301566;0.971669;1;3;1
560.531;1388.06;2.14454;1.27359;0.0063676;-0.00913393;-0.000297462;0.00637331;-0.00913964;1.00424;-0.00181893;0.00226225;0.997558;0.0269304;0.977498;1;4;1
583.531;1388.06;2.3021;1.25883;0.00681148;-0.00930418;1.06073e-06;0.00681148;-0.00930418;1.01017;-0.00383492;-0.00384542;0.987704;0.0237175;0.985878;1;4;1
606.531;1388.06;2.45669;1.38156;0.00519286;-0.00956329;-0.000189993;0.0051953;-0.00956573;0.999644;0.0060049;-0.00501726;0.986494;0.0253527;0.985336;1;4;1
629.531;1388.06;2.53984;1.47809;0.00621063;-0.0104371;0.00056423;0.00622973;-0.0104562;1.00707;0.00174431;-0.00598264;0.988979;0.0240329;0.989217;1;4;1
652.531;1388.06;2.74121;1.54395;0.00793934;-0.00845099;0.00199057;0.00817762;-0.00868927;1.01026;-3.47977e-05;-0.00617757;0.989484;0.0310021;0.960888;1;3;1
675.531;1388.06;2.90318;1.67668;0.00832899;-0.00970041;0.00110506;0.00839647;-0.00976789;1.00348;-0.00253936;-0.00240063;0.991061;0.0303007;0.980472;1;4;1
698.531;1388.06;3.12185;1.83385;0.00808561;-0.00861367;0.000488352;0.00809988;-0.00862794;1.01548;-0.000176964;-0.00861647;0.997479;0.0296377;0.968854;1;4;1
721.531;1388.06;3.27319;1.87935;0.00704921;-0.00708305;-2.00276e-05;0.00704924;-0.00708308;1.00155;-0.0017334;-0.00330496;0.994043;0.0225972;0.990297;1;3;1
744.531;1388.06;3.44476;1.97836;0.00626004;-0.0103602;-0.000631077;0.00628396;-0.0103842;1.01169;0.0013541;-0.00348826;0.992913;0.0252528;0.982776;1;3;1
767.531;1388.06;3.56006;2.01188;0.00655088;-0.00961318;-0.000167204;0.00655261;-0.00961491;1.00261;0.0091218;-0.00537168;0.992748;0.0225119;0.987107;1;4;1
790.531;1388.06;3.7448;2.14927;0.00708926;-0.010651;0.00073444;0.00711962;-0.0106814;1.00781;0.000854446;-0.00617437;0.986992;0.0238741;0.985516;1;4;1
813.531;1388.06;3.88441;2.25024;0.00596664;-0.00924498;-0.000805308;0.00600915;-0.0092875;1.01153;0.0137283;0.00479557;0.990953;0.0250965;0.988088;1;4;1
836.531;1388.06;4.0182;2.30048;0.00450418;-0.00786529;-0.000654521;0.00453872;-0.00789983;1.00656;0.00400969;-0.00425885;0.987824;0.0219441;0.986794;1;4;1
859.531;1388.06;4.09083;2.4194;0.0065278;-0.00789416;-0.00180748;0.00675088;-0.00811724;0.996524;0.0091442;-0.00645205;0.993167;0.0220937;0.986679;1;4;1
882.531;1388.06;4.31724;2.45775;0.0093041;-0.00761456;-0.000528957;0.00932062;-0.00763108;1.01673;0.0103413;-0.00241298;0.988832;0.0271986;0.971926;1;3;1
905.531;1388.06;4.51653;2.58926;0.00763599;-0.00913702;4.71213e-05;0.00763612;-0.00913716;1.00215;-0.000147042;-0.00416919;0.987187;0.0248506;0.980111;1;3;1
928.531;1388.06;4.66699;2.58772;0.00665535;-0.00806774;0.000148935;0.00665686;-0.00806924;1.00832;-0.00339556;0.000547225;0.991952;0.0257423;0.976501;1;3;1
951.531;1388.06;4.82163;2.64702;0.00716662;-0.00734904;-0.000201468;0.00716941;-0.00735184;1.00446;0.00210695;-0.00269034;0.99183;0.0246869;0.972929;1;3;1
974.531;1388.06;4.99505;2.78717;0.00728292;-0.0082359;-9.06393e-06;0.00728292;-0.00823591;1.01394;0.00745662;-0.0055035;0.989009;0.0235378;0.985439;1;4;1
997.531;1388.06;5.15492;2.86513;0.00714068;-0.00902398;-0.00071782;0.00717249;-0.00905579;1.0006;0.00428349;7.6606e-05;0.993267;0.0266917;0.975415;1;3;1
1020.53;1388.06;5.32209;2.94221;0.00797235;-0.0084726;0.00014008;0.00797354;-0.00847379;1.0006;0.00871859;-0.00930524;0.990398;0.0272278;0.974928;1;3;1
1043.53;1388.06;5.51969;3.08181;0.00753288;-0.00764253;-3.64998e-05;0.00753297;-0.00764262;1.01376;0.00939231;-0.0016708;0.994075;0.0276286;0.976228;1;3;1
1066.53;1388.06;5.66691;3.13514;0.00866861;-0.00812531;-0.000552698;0.00868678;-0.00814348;1.00739;-0.00145315;-0.00654398;0.990318;0.0286349;0.973806;1;2;1
1089.53;1388.06;5.91667;3.16147;0.00875306;-0.00718733;0.000361651;0.00876126;-0.00719553;1.01034;0.0109327;0.00275539;0.988936;0.0250675;0.979683;1;4;1
1112.53;1388.06;6.06742;3.32376;0.00695116;-0.00731622;0.00211409;0.00725782;-0.00762288;1.00796;0.00675945;-0.00805005;0.991729;0.0259459;0.980199;1;3;1
1135.53;1388.06;6.23432;3.46542;0.00581241;-0.00729255;-9.48377e-05;0.00581309;-0.00729324;1.00535;0.00657279;-0.00390779;0.992228;0.0262035;0.982426;1;3;1
1158.53;1388.06;6.33346;3.55136;0.00616058;-0.00990096;-0.000919094;0.00621301;-0.00995338;0.997567;0.00448814;-0.00152249;0.986975;0.0258231;0.980717;1;3;1
1181.53;1388.06;6.51676;3.54704;0.00698441;-0.00918149;-0.00101697;0.00704814;-0.00924521;1.01709;0.00376144;-0.00155054;0.991493;0.0289669;0.971869;1;3;1
1204.53;1388.06;6.65354;3.63945;0.00879355;-0.00914281;8.39998e-05;0.00879394;-0.0091432;1.01374;0.00976229;-0.00035284;0.988437;0.025458;0.984836;1;4;1
1227.53;1388.06;6.91919;3.71912;0.00977536;-0.00799418;0.000137164;0.00977642;-0.00799524;1.01055;0.00273943;-0.00794801;0.989578;0.0211249;0.987129;1;3;1
1250.53;1388.06;7.10078;3.79301;0.00472833;-0.00649484;0.000896778;0.00479953;-0.00656605;0.994999;0.0037895;0.00212285;0.990519;0.0245742;0.984331;1;3;1
1273.53;1388.06;7.13575;3.91828;0.00153633;-0.00984789;0.000714672;0.00158102;-0.00989258;1.00615;0.00104603;-0.0124288;0.990706;0.0282911;0.985186;1;3;1
31.5305;1365.06;-0.752115;-0.856387;0.00551542;-0.0109793;0.00155566;0.00566086;-0.0111247;1.01003;0.00254459;-0.00939807;0.987881;0.0209274;0.991805;1;3;1
54.5305;1365.06;-0.62615;-0.698134;0.00493638;-0.0100315;0.000612856;0.00496143;-0.0100565;1.00277;0.00208817;-0.0021369;0.989578;0.0233678;0.984731;1;3;1
77.5306;1365.06;-0.525977;-0.669442;0.00494746;-0.00693852;0.000226489;0.00495177;-0.00694283;1.00416;0.0042094;-0.00793447;0.991955;0.022918;0.988193;1;2;1
100.531;1365.06;-0.399733;-0.461327;0.0057715;-0.00928811;0.00243904;0.00615667;-0.00967329;1.00723;0.00260483;-0.0102564;0.99098;0.0238924;0.982049;1;3;1
123.531;1365.06;-0.262305;-0.357061;0.00646722;-0.00985312;0.000511948;0.00648326;-0.00986916;0.998826;-0.00203626;-0.000726483;0.992723;0.0226498;0.988669;1;3;1
146.531;1365.06;-0.103499;-0.29411;0.00474744;-0.00963481;0.00051513;0.00476586;-0.00965324;1.01106;0.00423238;-0.00216325;0.991421;0.0196312;0.993141;1;3;1
169.531;1365.06;-0.0448082;-0.172279;0.00412867;-0.00939683;0.000860285;0.00418316;-0.00945133;1.00377;0.00416033;-0.0055145;0.991228;0.020151;0.994396;1;3;1
192.531;1365.06;0.085691;-0.117419;0.00537972;-0.00871297;0.00144374;0.0055261;-0.00885935;1.00201;0.00112774;-0.00688491;0.989083;0.0231077;0.988193;1;3;1
215.531;1365.06;0.201673;0.000647538;0.00568277;-0.00979336;0.00131417;0.00579357;-0.00990416;1.0065;0.00343083;-0.00382005;0.990976;0.0239902;0.988103;1;3;1
238.531;1365.06;0.346033;0.0564037;0.00678291;-0.00995164;-0.000127891;0.00678389;-0.00995262;1.0066;0.00552344;-0.00119947;0.994554;0.0285416;0.980261;1;4;1
261.531;1365.06;0.512307;0.175156;0.00582195;-0.0102311;0.000436178;0.0058338;-0.0102429;1.00485;0.0036358;-0.00517466;0.990998;0.0228933;0.989121;1;3;1
284.531;1365.06;0.612427;0.300026;0.0059186;-0.0110262;-8.53913e-05;0.00591903;-0.0110267;1.00543;0.00213555;-0.00667591;0.989147;0.0242498;0.982428;1;3;1
307.531;1365.06;0.783349;0.370594;0.00551264;-0.0111085;0.000374428;0.00552107;-0.0111169;1.00707;-0.00274988;-0.000442779;0.99217;0.0249509;0.988074;1;3;1
330.531;1365.06;0.864977;0.476387;0.00546299;-0.00926696;-1.64709e-06;0.00546299;-0.00926696;1.00355;0.00091286;-0.0075728;0.99012;0.0212353;0.990391;1;3;1
353.531;1365.06;1.03362;0.548348;0.00515956;-0.0113182;0.000935972;0.00521256;-0.0113712;1.00934;0.00454405;-0.00215786;0.989318;0.0221925;0.986078;1;3;1
376.531;1365.06;1.10126;0.678944;0.00332098;-0.010231;0.000298924;0.00332757;-0.0102376;0.998273;0.00198365;-0.0100379;0.988118;0.0239754;0.986965;1;3;1
399.531;1365.06;1.1854;0.809213;0.00706094;-0.0095008;0.000602422;0.00708282;-0.00952268;1.0104;0.00572599;-0.0003478;0.989691;0.0284557;0.977903;1;4;1
422.531;1365.06;1.42428;0.92445;0.00756168;-0.00909711;-0.000138872;0.00756284;-0.00909827;1.0059;0.00513316;-0.00546673;0.991485;0.025358;0.981793;1;4;1
445.531;1365.06;1.53176;0.936507;0.00552517;-0.0120658;2.15984e-05;0.0055252;-0.0120658;1.00706;0.0056595;-0.00553679;0.986488;0.0220729;0.988746;1;3;1
468.531;1365.06;1.6775;1.07324;0.00680022;-0.0119205;0.00152825;0.00692416;-0.0120444;1.00504;0.00181842;-0.00508189;0.99058;0.0226651;0.984474;1;3;1
491.531;1365.06;1.84292;1.17073;0.00626027;-0.0101852;0.00125635;0.00635569;-0.0102806;1.00474;0.00669898;-0.00426956;0.985998;0.023221;0.985947;1;3;1
514.531;1365.06;1.9641;1.2835;0.00777688;-0.00962305;0.000849938;0.0078183;-0.00966447;1.00923;0.00414439;-0.00271737;0.992496;0.0225419;0.986462;1;4;1
537.531;1365.06;2.19866;1.40848;0.00667037;-0.00918729;-0.000444346;0.00668281;-0.00919974;1.00726;0.0022299;-0.00387459;0.99374;0.0253106;0.986247;1;4;1
560.531;1365.06;2.26968;1.43158;0.00480731;-0.0074867;-0.000935109;0.00487803;-0.00755742;1.00094;0.00385779;-0.00523736;0.988367;0.0245907;0.988738;1;4;1
583.531;1365.06;2.41924;1.46193;0.00767427;-0.00885281;-0.000803732;0.00771327;-0.00889181;1.01122;0.00589941;-0.00140329;0.989817;0.0254899;0.981351;1;3;1
606.531;1365.06;2.62108;1.59056;0.00623439;-0.00909499;0.000873635;0.00628402;-0.00914461;1.00741;-0.00146795;-0.00445349;0.990292;0.0226666;0.989533;1;4;1
629.531;1365.06;2.70436;1.72979;0.00287057;-0.00988856;-6.85099e-06;0.00287057;-0.00988856;1.00677;0.00807404;-0.00295971;0.98992;0.0246276;0.978044;1;4;1
652.531;1365.06;2.75257;1.7746;0.00732497;-0.0105293;0.000903336;0.00737056;-0.0105749;1.0042;0.00581294;-0.00593919;0.983697;0.0303538;0.981702;1;3;1
675.531;1365.06;3.03962;1.93574;0.00936037;-0.00900395;0.000498085;0.00937387;-0.00901745;1.01594;0.00659429;-0.00457275;0.993083;0.0246546;0.982447;1;3;1
698.531;1365.06;3.18067;1.98628;0.0064495;-0.00761855;0.00103513;0.00652526;-0.00769431;1.00315;-0.00178972;-0.00321554;0.990824;0.0211177;0.98791;1;3;1
721.531;1365.06;3.33512;2.08126;0.00646706;-0.00829359;0.00154543;0.00662713;-0.00845366;1.0106;0.00507643;-0.00277159;0.993002;0.0198233;0.990599;1;3;1
